Date,QB,RB1,RB2,WR1,WR2,WR3,TE,UTIL,D,Total
2012-10-21,17.3,17.2,13.0,4.5,9.0,11.5,3.1,3.2,4.0,82.8
2012-10-21,14.2,10.4,12.1,13.9,20.6,21.8,3.2,7.0,5.0,108.2
2012-10-21,12.0,5.8,12.4,5.6,15.3,4.5,3.7,6.3,6.0,71.6
2012-10-21,6.2,26.9,4.1,30.8,4.9,10.7,3.7,23.2,12.0,122.5
2012-10-21,6.2,7.4,6.5,8.1,15.3,6.8,5.9,11.0,5.0,72.2
2012-10-21,15.3,3.2,15.5,5.6,4.8,18.8,10.2,29.7,12.0,115.1
2012-10-21,18.0,16.2,15.2,8.3,7.0,11.0,4.1,6.9,6.0,92.7
2012-10-21,17.1,3.8,26.0,11.6,12.5,26.3,2.8,5.0,4.0,109.1
2012-10-25,24.3,4.0,2.7,4.1,25.0,16.8,10.2,12.0,6.0,105.1
2012-10-25,21.9,10.9,6.2,6.0,16.8,15.3,3.7,6.9,10.0,97.7
2012-10-25,17.3,20.6,5.8,21.8,17.8,4.5,3.1,7.6,6.0,104.5
2012-10-25,13.8,5.9,15.5,7.6,4.9,4.8,3.4,37.6,4.0,97.5
2012-10-25,15.3,4.6,21.7,11.8,6.0,14.8,4.7,12.2,4.0,95.1
2012-10-25,24.3,2.9,9.0,7.6,9.3,5.7,2.8,9.0,11.0,81.6
2012-10-25,15.7,6.9,15.5,5.5,9.0,7.6,7.9,6.8,11.0,85.9
2012-10-25,35.3,5.9,2.9,25.0,9.0,10.7,9.7,7.4,6.0,111.9
2012-10-25,24.3,5.9,3.6,4.5,20.6,6.0,5.3,2.9,6.0,79.1
2012-10-25,5.6,10.9,23.4,8.5,16.8,13.8,14.4,5.9,11.0,110.3
2012-10-28,6.8,12.2,21.7,6.0,12.7,10.7,9.7,3.7,4.0,87.5
2012-10-28,13.2,9.6,20.6,3.7,11.0,4.9,10.4,6.0,4.0,83.4
2012-10-28,7.9,24.5,9.8,4.9,13.9,13.5,2.8,3.3,10.0,90.6
2012-10-28,10.7,2.4,9.2,6.8,7.6,3.4,2.8,20.6,16.0,79.5
2012-10-28,6.8,9.2,12.3,29.7,6.0,3.7,7.4,3.4,6.0,84.5
2012-10-28,10.7,8.1,12.2,25.3,25.0,4.1,7.4,20.7,6.0,119.5
2012-10-28,27.6,8.5,10.7,9.0,27.2,3.7,7.4,3.4,4.0,101.5
2012-10-28,35.3,9.6,6.8,14.8,18.8,7.7,9.7,3.1,19.0,124.8
2012-10-28,6.8,10.9,9.8,11.3,6.0,7.7,8.6,6.9,4.0,72.0
2012-10-28,19.1,18.5,7.4,11.3,6.8,9.5,6.2,3.4,4.0,86.2
2012-10-29,21.4,2.7,3.3,13.1,11.7,10.1,4.8,8.1,11.0,86.2
2012-10-29,13.9,6.7,9.2,4.0,3.8,13.9,8.1,12.6,4.0,76.2
2012-10-29,19.8,12.6,22.6,16.1,21.6,25.0,10.9,9.3,19.0,156.9
2012-10-29,6.1,6.1,3.1,12.6,7.0,13.7,5.4,5.9,3.0,62.9
2012-10-29,7.9,9.7,5.9,14.6,23.5,10.2,19.8,7.2,11.0,109.8
2012-10-29,27.0,22.6,7.6,18.6,10.7,12.6,3.8,4.8,4.0,111.7
2012-10-29,13.9,9.3,7.6,3.8,13.0,21.6,10.5,11.7,19.0,110.4
2012-10-29,11.2,3.3,13.9,11.7,23.5,11.5,4.8,3.8,12.0,95.7
2012-10-29,6.1,3.6,9.7,14.8,3.9,14.6,4.2,3.2,3.0,63.1
2012-10-29,19.8,9.3,8.0,3.9,22.9,9.1,4.8,11.5,19.0,108.3
2012-11-01,6.1,4.9,12.6,7.3,13.9,11.5,3.1,3.7,8.0,71.1
2012-11-01,21.4,19.9,15.9,11.7,16.1,11.2,21.2,4.8,3.0,125.2
2012-11-01,17.5,19.2,12.6,4.0,9.2,16.1,7.6,8.7,5.0,99.9
2012-11-01,17.5,3.6,6.7,3.4,14.8,7.3,9.8,9.1,17.0,89.2
2012-11-01,10.2,9.2,19.9,12.6,10.0,10.2,4.8,8.1,3.0,88.0
2012-11-01,21.4,8.7,12.6,9.2,11.2,7.0,3.2,3.7,17.0,94.0
2012-11-01,15.5,4.9,9.0,12.6,15.6,7.0,13.3,10.2,5.0,93.1
2012-11-01,11.2,8.0,9.0,13.7,11.6,7.0,21.2,8.1,3.0,92.8
2012-11-01,17.5,8.0,9.2,11.5,5.0,9.2,5.3,12.6,11.0,89.3
2012-11-01,7.9,15.9,3.3,13.7,3.4,23.5,14.2,4.0,17.0,102.9
2012-11-04,21.4,12.0,2.7,22.0,4.8,6.0,3.8,15.6,19.0,107.3
2012-11-04,11.2,9.8,4.9,3.9,12.1,13.1,13.8,7.0,4.0,79.8
2012-11-04,13.5,4.8,2.6,5.8,14.2,7.9,21.2,7.0,3.0,80.0
2012-11-04,16.6,9.7,7.9,10.5,25.5,7.3,10.5,2.7,4.0,94.7
2012-11-04,12.8,3.6,2.7,5.5,4.9,5.0,7.7,22.0,5.0,69.2
2012-11-04,17.5,19.2,15.9,29.9,12.6,18.6,5.3,12.1,13.0,144.1
2012-11-04,7.8,3.6,2.6,14.6,22.9,23.5,7.0,2.7,12.0,96.7
2012-11-04,10.2,9.8,25.0,11.5,14.7,10.5,5.0,3.6,3.0,93.3
2012-11-04,15.2,9.8,18.3,19.4,3.9,10.1,7.6,9.0,17.0,110.3
2012-11-04,10.2,8.7,19.9,13.0,14.7,29.9,13.8,9.2,17.0,136.4
2012-11-05,23.8,29.6,25.5,9.5,21.7,8.4,17.7,5.1,13.0,154.3
2012-11-05,9.8,3.6,2.6,4.1,17.6,16.5,5.0,4.2,9.0,72.4
2012-11-05,7.8,6.7,4.2,25.5,4.4,14.6,10.5,8.7,12.0,94.4
2012-11-05,30.6,11.8,2.7,7.2,5.1,7.0,10.7,18.0,3.0,96.1
2012-11-05,18.5,12.0,3.3,15.9,19.4,18.0,5.5,17.7,14.0,124.3
2012-11-05,16.9,2.7,3.3,4.6,27.4,9.7,5.0,15.9,4.0,89.5
2012-11-05,27.0,6.8,2.6,21.7,25.5,4.6,6.1,5.5,10.0,109.8
2012-11-05,19.2,17.1,17.4,21.4,21.5,5.2,36.6,10.6,20.0,169.0
2012-11-05,17.4,17.1,2.6,16.1,10.5,4.2,8.7,10.6,22.0,109.2
2012-11-05,19.2,9.0,2.6,15.0,3.2,4.8,34.2,3.3,4.0,95.3
2012-11-08,4.7,3.9,2.6,4.2,3.5,9.3,3.5,7.8,4.0,43.5
2012-11-08,5.6,6.7,3.6,16.1,10.2,21.4,7.7,4.5,9.0,84.8
2012-11-08,28.5,14.2,5.8,16.5,14.7,7.5,12.2,7.7,4.0,111.1
2012-11-08,22.7,5.4,3.6,18.3,27.4,15.0,7.3,10.5,11.0,121.2
2012-11-08,22.8,12.6,19.0,10.9,7.8,5.2,7.9,7.3,9.0,102.5
2012-11-08,28.5,3.6,20.5,17.7,14.6,5.1,17.5,7.9,9.0,124.4
2012-11-08,17.4,12.6,20.4,14.0,7.8,8.9,7.9,2.7,20.0,111.7
2012-11-08,19.0,5.4,23.1,18.3,19.4,8.4,9.8,12.2,22.0,137.6
2012-11-08,28.5,14.2,16.8,25.5,3.9,4.6,12.7,5.4,6.0,117.6
2012-11-08,16.3,7.9,16.8,25.5,10.6,11.5,10.7,19.0,11.0,129.3
2012-11-11,30.6,6.7,16.0,15.4,19.4,13.4,36.6,18.8,10.0,166.9
2012-11-11,7.4,20.5,17.1,24.2,9.5,6.9,5.5,18.0,16.0,125.1
2012-11-11,18.5,10.2,5.6,10.4,13.5,6.9,7.8,15.8,9.0,97.7
2012-11-11,16.3,10.9,3.3,3.2,18.0,9.7,10.5,6.6,4.0,82.5
2012-11-11,6.4,8.1,6.0,5.0,9.5,13.9,3.5,4.6,12.0,69.0
2012-11-11,23.8,20.4,5.6,10.5,3.2,18.0,17.5,10.6,4.0,113.6
2012-11-11,5.6,25.7,3.3,6.0,15.4,3.2,17.5,7.7,6.0,90.4
2012-11-11,17.4,6.8,5.4,5.2,3.9,19.0,7.8,16.5,4.0,86.0
2012-11-11,7.4,3.6,2.6,18.3,5.8,11.6,9.6,13.5,5.0,77.4
2012-11-11,22.7,3.3,5.8,18.3,18.0,8.9,7.9,5.5,16.0,106.4
2012-11-12,18.5,4.5,4.3,11.1,15.5,11.9,6.2,8.0,15.0,95.0
2012-11-12,21.8,21.1,7.5,5.5,3.5,17.0,6.2,6.9,13.0,102.5
2012-11-12,20.8,4.0,3.5,10.9,8.5,10.4,11.3,5.9,6.0,81.3
2012-11-12,8.8,7.5,4.5,6.4,10.9,6.3,35.7,9.0,6.0,95.1
2012-11-12,6.5,10.1,15.2,7.5,13.9,5.5,12.9,28.6,12.0,112.2
2012-11-12,33.9,9.0,15.2,7.5,13.2,15.5,7.3,3.4,10.0,115.0
2012-11-12,20.8,11.1,14.3,19.3,6.6,26.3,4.2,7.5,12.0,122.1
2012-11-12,18.1,7.0,3.6,31.0,39.6,7.5,15.6,12.1,12.0,146.5
2012-11-12,33.9,5.5,4.3,50.3,9.5,11.4,14.9,21.1,6.0,156.9
2012-11-12,18.1,15.2,4.2,13.2,5.5,31.0,7.3,13.8,3.0,111.3
2012-11-15,16.1,11.5,5.5,3.4,4.6,8.0,12.1,10.1,9.0,80.3
2012-11-15,18.7,3.1,4.3,4.2,6.9,39.6,19.0,3.7,3.0,102.5
2012-11-15,8.3,4.5,15.8,39.6,19.3,6.6,6.2,9.3,6.0,115.6
2012-11-15,8.3,5.5,11.1,39.6,11.1,5.9,7.3,15.2,9.0,113.0
2012-11-15,28.2,15.8,3.5,24.3,15.9,11.2,9.3,13.8,13.0,135.0
2012-11-15,6.2,16.0,21.1,10.3,8.0,17.0,6.8,7.9,4.0,97.3
2012-11-15,8.2,14.3,6.0,6.3,10.9,6.6,20.7,3.4,21.0,97.4
2012-11-15,6.2,8.0,3.7,3.5,24.3,10.2,4.0,5.0,10.0,74.9
2012-11-15,11.8,8.8,13.5,11.4,6.6,10.1,17.5,14.2,10.0,103.9
2012-11-15,6.5,7.5,12.3,3.8,39.6,6.6,12.1,9.3,9.0,106.7
2012-11-18,33.1,10.6,10.7,4.0,10.7,3.5,5.5,21.1,5.0,104.2
2012-11-18,14.3,8.8,15.7,11.1,13.8,5.5,6.2,13.3,14.0,102.7
2012-11-18,14.4,14.3,26.3,15.5,5.6,3.8,17.4,9.8,10.0,117.1
2012-11-18,32.4,14.3,10.7,11.1,4.2,19.3,15.6,7.5,12.0,127.1
2012-11-18,18.7,11.1,15.2,11.4,4.0,4.6,6.2,6.6,9.0,86.8
2012-11-18,6.2,15.7,11.1,6.7,3.4,10.3,9.9,15.0,6.0,84.3
2012-11-18,18.7,13.8,10.6,35.5,9.8,5.5,3.1,14.7,17.0,128.7
2012-11-18,22.6,3.7,12.3,4.0,3.4,19.3,15.6,26.3,15.0,122.2
2012-11-18,16.2,15.7,3.6,3.5,3.6,5.9,17.4,24.3,3.0,93.2
2012-11-18,21.8,10.0,21.1,5.0,6.3,23.3,19.0,15.5,4.0,126.0
2012-11-19,5.0,21.3,7.0,5.4,4.0,7.1,10.5,9.7,10.0,80.0
2012-11-19,10.2,12.3,8.6,9.6,12.6,12.4,9.9,6.1,4.0,85.7
2012-11-19,6.8,7.0,21.3,13.8,12.6,10.5,10.7,10.5,6.0,99.2
2012-11-19,14.6,2.8,14.3,10.4,10.6,19.3,3.4,11.5,3.0,89.9
2012-11-19,29.3,15.1,19.9,14.6,5.6,10.0,10.7,36.1,11.0,152.3
2012-11-19,15.3,14.3,10.7,7.5,9.1,10.5,8.7,3.1,10.0,89.2
2012-11-19,15.3,12.3,7.8,5.3,29.7,14.6,3.4,25.6,10.0,124.0
2012-11-19,13.1,2.9,3.4,19.5,9.0,5.7,3.3,12.1,7.0,76.0
2012-11-19,20.8,3.7,8.6,10.2,6.1,20.1,10.7,3.5,15.0,98.7
2012-11-19,10.2,5.9,10.0,22.9,18.7,20.1,20.4,19.5,4.0,131.7
2012-11-22,17.4,13.3,16.8,8.1,9.1,20.1,12.7,6.6,7.0,111.1
2012-11-22,20.8,12.0,15.2,7.1,15.1,3.1,10.3,17.0,17.0,117.6
2012-11-22,13.1,11.5,10.7,21.6,5.9,3.5,9.2,3.3,3.0,81.8
2012-11-22,11.6,3.5,14.7,7.1,10.6,3.7,11.2,20.4,6.0,88.8
2012-11-22,23.2,13.7,14.3,36.1,19.5,22.9,2.3,17.0,6.0,155.0
2012-11-22,10.1,13.9,6.7,11.1,8.4,10.5,3.3,12.7,6.0,82.7
2012-11-22,23.2,15.2,31.7,6.6,17.0,10.5,3.4,3.4,3.0,114.0
2012-11-22,14.6,20.3,24.4,36.1,3.4,10.0,9.8,6.2,4.0,128.8
2012-11-22,13.1,5.6,11.8,10.5,9.0,9.6,11.2,6.1,6.0,82.9
2012-11-22,33.1,5.9,15.7,4.8,8.1,14.6,9.2,6.1,17.0,114.5
2012-11-25,18.5,16.8,5.9,16.5,3.3,5.9,10.3,5.9,10.0,93.1
2012-11-25,20.8,2.8,12.4,22.3,8.2,18.4,8.7,14.8,3.0,111.4
2012-11-25,20.8,9.9,21.2,3.1,19.2,12.4,15.8,2.3,6.0,110.7
2012-11-25,15.3,15.9,6.0,10.0,10.6,5.7,5.6,20.4,11.0,100.5
2012-11-25,14.6,12.0,33.9,3.7,10.0,3.1,7.4,12.4,6.0,103.1
2012-11-25,18.5,33.9,16.8,10.0,6.6,8.5,10.5,13.4,10.0,128.2
2012-11-25,18.5,9.9,19.9,12.4,16.5,3.1,8.7,6.6,5.0,100.6
2012-11-25,4.8,11.2,13.7,3.7,21.2,8.5,16.2,20.3,10.0,109.6
2012-11-25,13.1,4.1,6.2,6.1,9.0,15.1,5.6,33.9,5.0,98.1
2012-11-25,18.5,2.4,6.2,18.7,9.6,23.5,4.6,11.2,7.0,101.7
2012-11-26,40.4,5.8,2.9,3.3,10.1,4.0,5.5,4.9,3.0,79.9
2012-11-26,16.2,14.7,4.9,9.0,13.1,4.0,15.4,20.8,8.0,106.1
2012-11-26,22.5,5.8,33.9,29.5,13.4,7.8,20.7,9.4,15.0,158.0
2012-11-26,16.2,15.8,5.6,3.6,3.3,20.7,7.0,7.4,5.0,84.6
2012-11-26,5.7,14.0,3.9,9.8,31.3,4.4,14.3,26.0,5.0,114.4
2012-11-26,14.0,2.4,15.3,10.2,11.1,22.3,13.3,9.9,9.0,107.5
2012-11-26,13.3,7.8,15.2,7.8,10.5,10.0,2.9,7.4,9.0,83.9
2012-11-26,12.4,20.8,13.1,8.5,3.6,7.4,2.4,10.9,4.0,83.1
2012-11-26,14.7,7.8,20.8,20.2,10.0,22.3,17.7,7.4,3.0,123.9
2012-11-26,16.9,15.2,15.8,9.8,13.4,22.3,9.4,17.9,6.0,126.7
2012-11-29,29.1,15.4,4.9,7.8,8.2,3.4,11.1,13.1,6.0,99.0
2012-11-29,17.4,4.3,9.9,9.7,19.2,6.8,3.5,6.8,3.0,80.6
2012-11-29,12.4,20.8,9.7,4.2,10.1,12.6,6.2,10.4,3.0,89.4
2012-11-29,10.4,4.3,16.6,19.1,12.7,4.8,10.9,19.8,10.0,108.6
2012-11-29,19.3,5.9,15.3,7.8,20.2,9.0,8.1,8.6,3.0,97.2
2012-11-29,14.0,4.3,12.3,10.4,9.4,4.8,9.6,14.0,7.0,85.8
2012-11-29,16.2,5.0,14.7,3.6,10.1,3.3,17.1,2.9,3.0,75.9
2012-11-29,13.3,6.7,11.8,6.3,9.0,13.8,9.9,18.6,10.0,99.4
2012-11-29,17.2,3.9,9.9,10.2,11.9,26.1,5.5,9.8,3.0,97.5
2012-11-29,34.9,15.4,13.2,13.8,20.6,12.7,9.6,15.2,6.0,141.4
2012-12-02,14.7,6.4,8.1,21.9,19.2,5.2,14.3,11.9,15.0,116.7
2012-12-02,8.4,15.2,13.4,4.4,10.1,12.7,4.0,20.6,4.0,92.8
2012-12-02,15.7,14.4,5.0,5.0,4.0,9.0,3.7,8.6,15.0,80.4
2012-12-02,26.8,4.9,18.6,6.7,26.1,7.4,3.5,9.7,4.0,107.7
2012-12-02,10.2,18.6,2.4,9.8,19.2,18.4,15.4,12.6,8.0,114.6
2012-12-02,20.2,12.3,4.9,9.0,8.7,8.3,3.9,19.8,8.0,95.1
2012-12-02,11.9,15.3,6.4,8.3,4.5,9.3,10.8,19.0,10.0,95.5
2012-12-02,9.6,16.9,20.2,12.7,39.1,8.7,17.9,13.4,3.0,141.5
2012-12-02,5.7,15.2,4.9,6.3,6.7,12.7,10.5,9.1,6.0,77.1
2012-12-02,17.4,5.0,15.4,3.8,3.3,19.0,2.7,15.4,3.0,85.0
2012-12-03,20.3,34.0,3.2,7.5,20.9,7.7,15.5,8.9,6.0,124.0
2012-12-03,20.3,3.4,13.8,27.8,9.0,6.8,17.2,18.4,9.0,125.7
2012-12-03,14.1,3.4,8.4,29.1,17.6,16.4,8.3,6.2,3.0,106.5
2012-12-03,13.4,19.2,4.9,9.0,11.7,13.9,12.1,13.7,9.0,106.9
2012-12-03,40.1,8.0,9.1,8.9,28.1,10.0,10.2,14.7,8.0,137.1
2012-12-03,15.8,5.5,2.6,6.3,12.0,8.9,15.5,9.4,11.0,87.0
2012-12-03,16.9,17.9,17.5,16.6,12.0,5.4,2.7,13.9,10.0,112.9
2012-12-03,11.2,25.6,8.4,11.7,18.4,8.3,12.1,24.8,10.0,130.5
2012-12-03,15.8,17.9,18.1,5.4,6.3,4.9,2.9,8.9,8.0,88.2
2012-12-03,10.2,12.4,11.4,3.5,14.7,6.2,10.2,11.0,4.0,83.6
2012-12-06,20.3,13.7,17.9,3.7,17.0,11.0,10.2,12.6,10.0,116.4
2012-12-06,17.1,17.9,7.6,12.0,16.7,12.0,11.0,15.5,9.0,118.8
2012-12-06,14.0,31.0,7.4,7.4,24.8,6.8,10.2,3.3,31.0,135.9
2012-12-06,10.2,3.2,11.4,5.6,20.2,29.1,13.4,5.5,11.0,109.6
2012-12-06,17.2,19.9,13.8,4.8,3.5,9.4,3.6,8.9,6.0,87.1
2012-12-06,17.6,18.5,5.8,13.3,7.6,6.8,2.7,8.9,7.0,88.2
2012-12-06,14.1,6.5,19.2,19.5,13.5,5.6,15.6,23.3,3.0,120.3
2012-12-06,18.5,3.3,15.3,4.8,7.4,22.8,3.6,16.6,8.0,100.3
2012-12-06,16.9,13.8,16.5,19.2,5.2,10.0,5.5,5.5,4.0,96.6
2012-12-06,14.0,6.8,18.5,4.9,5.1,10.5,15.5,2.7,9.0,87.0
2012-12-09,5.0,17.9,4.0,8.9,3.5,16.4,16.5,4.7,9.0,85.9
2012-12-09,24.1,18.5,14.6,4.7,8.2,7.6,14.2,8.3,9.0,109.2
2012-12-09,8.7,5.8,3.4,12.6,11.2,25.0,6.1,16.4,7.0,96.2
2012-12-09,8.3,4.9,2.7,11.0,4.7,3.5,3.0,4.4,8.0,50.5
2012-12-09,5.0,5.2,5.5,5.2,33.2,5.4,8.9,4.7,8.0,81.1
2012-12-09,17.2,5.5,17.9,27.9,5.0,6.8,3.8,2.7,31.0,117.8
2012-12-09,17.2,13.7,5.5,8.2,10.5,16.7,4.7,3.5,10.0,90.0
2012-12-09,19.1,17.2,6.0,8.3,17.9,33.2,13.4,27.9,10.0,153.0
2012-12-09,8.7,13.2,3.3,13.5,7.4,8.6,10.9,7.4,8.0,81.0
2012-12-09,5.8,11.4,3.1,16.6,17.6,8.9,7.3,4.0,9.0,83.7
2012-12-10,26.6,13.1,6.0,3.1,4.4,12.7,9.4,5.1,20.0,100.4
2012-12-10,4.4,19.7,21.9,25.1,3.8,4.4,4.4,10.0,9.0,102.7
2012-12-10,7.7,5.8,13.5,29.0,3.6,19.2,12.5,3.1,20.0,114.4
2012-12-10,17.9,4.9,23.3,11.2,32.0,12.4,3.1,6.7,9.0,120.5
2012-12-10,25.4,19.7,18.3,7.7,7.0,8.1,12.3,10.5,8.0,117.0
2012-12-10,6.7,8.2,19.7,5.2,19.6,3.2,3.0,17.8,18.0,101.4
2012-12-10,12.7,18.2,13.1,5.1,32.0,9.3,6.6,11.1,9.0,117.1
2012-12-10,16.4,19.7,25.4,7.6,13.6,16.8,2.5,6.0,19.0,127.0
2012-12-10,14.4,4.1,5.8,5.1,3.6,13.5,15.3,3.3,3.0,68.1
2012-12-10,6.7,3.0,11.3,10.6,19.1,4.7,10.6,12.5,9.0,87.5
2012-12-13,17.9,3.0,13.5,5.9,17.7,16.8,8.0,19.6,13.0,115.4
2012-12-13,9.3,18.2,13.4,10.5,5.2,9.6,22.2,13.5,13.0,114.9
2012-12-13,4.4,11.3,3.4,5.3,19.6,9.0,5.1,3.8,5.0,66.9
2012-12-13,17.9,3.2,6.3,17.6,9.6,5.2,11.1,11.6,13.0,95.5
2012-12-13,8.7,19.9,8.2,8.1,12.7,7.4,8.1,7.1,13.0,93.2
2012-12-13,16.4,13.4,11.3,30.3,4.2,5.2,3.0,6.0,6.0,95.8
2012-12-13,8.7,6.1,6.0,15.9,12.9,4.8,3.1,13.5,3.0,74.0
2012-12-13,7.7,23.3,13.1,5.2,3.3,5.7,9.4,12.9,19.0,99.6
2012-12-13,6.8,3.2,19.2,3.1,5.2,7.7,8.1,12.5,9.0,74.8
2012-12-13,12.9,18.3,19.9,19.6,10.0,4.8,6.4,2.8,3.0,97.7
2012-12-16,28.4,17.3,2.9,10.8,10.0,5.1,6.9,6.8,10.0,98.2
2012-12-16,19.7,3.6,3.0,3.3,25.1,32.7,6.6,11.1,14.0,119.1
2012-12-16,6.8,3.9,4.2,9.0,8.4,20.7,13.1,17.8,12.0,95.9
2012-12-16,24.2,11.3,8.6,10.6,16.7,5.5,12.5,8.2,10.0,107.6
2012-12-16,14.3,13.5,9.8,3.2,5.3,6.9,34.5,34.5,19.0,141.0
2012-12-16,5.2,6.1,7.7,4.7,15.9,29.0,12.0,6.4,4.0,91.0
2012-12-16,12.2,5.8,7.8,27.2,6.0,20.8,12.5,23.3,3.0,118.6
2012-12-16,9.3,9.8,8.9,16.7,15.2,12.9,12.4,15.9,9.0,110.1
2012-12-16,14.4,13.0,24.7,15.9,4.0,6.7,12.0,9.4,19.0,119.1
2012-12-16,4.4,13.5,6.1,17.6,6.2,19.8,3.4,32.7,16.0,119.7
2012-12-22,13.8,5.8,24.4,17.7,5.9,7.0,7.0,8.1,32.0,121.7
2012-12-22,27.2,7.8,16.4,7.0,4.1,19.8,3.1,3.5,3.0,91.9
2012-12-22,19.9,3.6,7.4,10.8,21.0,8.1,7.1,28.6,6.0,112.5
2012-12-22,19.9,17.8,7.1,6.1,24.5,19.4,5.7,7.7,5.0,113.2
2012-12-22,19.4,6.0,18.9,11.4,19.4,18.5,7.1,28.2,3.0,131.9
2012-12-22,12.6,7.1,3.7,7.5,11.5,3.3,11.3,10.9,3.0,70.9
2012-12-22,13.7,14.5,4.0,24.5,22.6,7.2,6.7,12.2,16.0,121.4
2012-12-22,17.2,2.7,6.9,5.2,11.1,17.5,8.9,29.0,5.0,103.5
2012-12-22,18.2,6.0,13.0,24.9,3.3,8.4,4.8,35.0,32.0,145.6
2012-12-22,19.5,2.4,15.3,28.2,9.5,7.6,6.8,17.7,4.0,111.0
2012-12-23,14.3,5.0,3.7,4.4,15.2,4.8,15.2,5.1,7.0,74.7
2012-12-23,9.1,6.9,5.0,29.2,31.6,5.2,5.0,14.7,4.0,110.7
2012-12-23,17.2,2.5,24.8,4.8,19.8,9.5,7.2,7.1,3.0,95.9
2012-12-23,7.1,3.2,7.7,3.5,4.8,16.5,9.3,10.6,13.0,75.7
2012-12-23,17.5,3.2,15.6,22.2,4.1,7.4,12.2,11.3,3.0,96.5
2012-12-23,5.6,2.9,12.1,3.5,26.6,10.4,15.8,2.4,6.0,85.3
2012-12-23,9.6,6.0,4.9,19.1,10.5,29.1,5.0,13.4,5.0,102.6
2012-12-23,18.2,12.4,17.8,5.3,11.6,4.8,3.1,3.4,3.0,79.6
2012-12-23,32.7,3.2,30.8,17.5,11.8,20.7,4.0,17.7,9.0,147.4
2012-12-23,15.3,16.0,12.4,11.4,14.5,14.5,12.0,9.2,4.0,109.3
2012-12-30,10.5,7.9,7.7,4.1,3.3,4.1,7.0,3.7,4.0,52.3
2012-12-30,13.4,2.4,6.9,10.1,6.6,11.6,5.0,4.7,3.0,63.7
2012-12-30,12.6,14.5,7.1,18.5,28.5,10.2,4.8,3.3,3.0,102.5
2012-12-30,19.0,5.5,16.7,21.8,4.8,7.9,6.1,18.1,5.0,104.9
2012-12-30,18.2,2.4,14.5,18.0,3.3,8.1,4.3,3.8,3.0,75.6
2012-12-30,7.2,3.2,10.7,10.2,24.1,9.0,4.3,6.1,6.0,80.8
2012-12-30,16.3,7.1,14.5,6.6,29.1,18.1,9.5,34.4,32.0,167.6
2012-12-30,9.6,5.3,4.4,18.0,3.9,3.5,8.0,2.5,11.0,66.2
2012-12-30,16.3,3.3,5.5,26.6,7.5,4.8,12.4,8.5,11.0,95.9
2012-12-30,5.6,3.8,19.9,3.5,8.6,4.1,3.1,3.7,3.0,55.3
2013-02-03,7.3,3.2,3.9,6.8,4.5,6.1,5.7,2.4,10.0,49.9
2013-02-03,11.2,7.0,4.9,9.6,3.6,4.2,6.4,3.6,7.0,57.5
2013-02-03,13.5,7.0,9.8,3.4,9.6,6.8,4.6,3.9,10.0,68.6
2013-02-03,7.9,4.2,3.2,6.1,25.4,9.6,15.3,5.9,3.0,80.6
2013-02-03,9.1,4.9,11.0,4.2,4.3,6.7,2.5,24.9,3.0,70.6
2013-02-03,13.5,6.3,20.0,3.6,5.6,24.9,7.7,3.4,5.0,90.0
2013-02-03,9.6,18.2,10.8,8.6,5.3,4.5,3.6,8.3,10.0,78.9
2013-02-03,9.7,4.5,3.9,4.2,3.6,4.3,19.4,7.3,3.0,59.9
2013-02-03,23.5,9.8,2.7,5.5,3.2,3.3,9.1,7.7,3.0,67.8
2013-02-03,13.5,2.7,6.3,6.1,3.9,14.3,2.5,3.9,5.0,58.2
2014-08-03,6.5,2.6,4.9,3.4,6.7,6.8,7.7,2.5,5.0,46.1
2014-08-03,8.7,3.8,3.2,14.9,8.6,14.3,4.3,22.7,14.0,94.5
2014-08-03,8.3,4.1,5.7,4.2,10.2,3.2,2.3,18.2,5.0,61.2
2014-08-03,7.9,3.3,4.9,3.4,3.3,5.5,3.9,6.8,5.0,44.0
2014-08-03,7.9,6.3,7.3,3.9,5.7,14.9,4.6,8.6,7.0,66.2
2014-08-03,4.3,7.1,11.0,5.6,5.0,3.4,4.6,5.1,7.0,53.1
2014-08-03,5.4,7.2,5.9,8.6,8.1,6.7,7.7,6.8,5.0,61.4
2014-08-03,8.3,7.1,5.9,9.0,3.3,6.3,6.4,3.8,8.0,58.1
2014-08-03,8.7,3.3,2.7,14.9,3.3,6.8,14.0,7.2,5.0,65.9
2014-08-03,7.3,7.9,11.7,8.1,3.9,7.3,4.4,3.7,8.0,62.3
2014-08-07,9.6,3.3,5.0,7.2,6.8,5.7,2.7,4.5,5.0,49.8
2014-08-07,6.5,3.3,3.9,9.6,6.7,11.5,2.4,9.6,5.0,58.5
2014-08-07,7.4,6.3,3.9,5.1,3.2,3.7,2.4,3.5,6.0,41.5
2014-08-07,7.4,11.5,5.7,3.1,6.3,7.2,2.4,7.5,7.0,58.1
2014-08-07,10.0,3.9,3.0,4.5,9.6,3.6,6.3,10.4,5.0,56.3
2014-08-07,7.6,3.9,7.1,8.3,6.5,10.4,2.7,10.2,10.0,66.7
2014-08-07,6.7,2.7,11.5,5.3,3.9,6.7,3.6,6.0,8.0,54.4
2014-08-07,7.9,3.9,2.5,9.1,22.7,4.8,4.4,6.5,10.0,71.8
2014-08-07,7.4,12.4,5.0,4.5,5.3,9.6,7.7,2.5,7.0,61.4
