Date,W1,W2,W3,C1,C2,D1,D2,U,G,Total
2015-02-22,9.0,3.0,3.0,3.0,6.0,4.5,6.0,4.5,22.199999999999999,61.2
2015-02-22,19.5,4.5,19.5,13.5,12.0,4.5,13.5,9.0,22.199999999999999,118.2
2015-02-22,12.0,16.5,10.5,3.0,6.0,7.5,4.5,9.0,26.399999999999999,95.4
2015-02-22,7.5,3.0,15.0,3.0,4.5,4.5,6.0,3.0,16.199999999999999,62.7
2015-02-22,12.0,21.0,7.5,12.0,9.0,4.5,4.5,12.0,15.6,98.1
2015-02-22,4.5,10.5,12.0,12.0,12.0,4.5,18.0,7.5,22.199999999999999,103.2
2015-02-22,10.5,16.5,7.5,22.5,7.5,9.0,6.0,28.5,15.6,123.6
2015-02-22,12.0,6.0,4.5,3.0,3.0,3.0,7.5,19.5,18.600000000000001,77.1
2015-02-22,3.0,12.0,12.0,3.0,12.0,9.0,6.0,6.0,16.199999999999999,79.2
2015-02-22,10.5,3.0,4.5,12.0,28.5,4.5,12.0,3.0,13.800000000000001,91.8
2015-02-24,6.0,6.0,12.0,3.0,7.5,3.0,16.5,16.5,18.600000000000001,89.1
2015-02-24,15.0,3.0,13.5,21.0,9.0,12.0,3.0,21.0,30.0,127.5
2015-02-24,4.5,12.0,3.0,7.5,6.0,16.5,3.0,4.5,18.600000000000001,75.6
2015-02-24,3.0,6.0,4.5,7.5,4.5,7.5,6.0,3.0,19.800000000000001,61.8
2015-02-24,3.0,13.5,3.0,3.0,6.0,3.0,15.0,3.0,27.0,76.5
2015-02-24,9.0,4.5,13.5,12.0,3.0,6.0,13.5,10.5,9.5999999999999996,81.6
2015-02-24,16.5,6.0,18.0,3.0,9.0,3.0,7.5,6.0,25.800000000000001,94.8
2015-02-24,4.5,6.0,13.5,16.5,15.0,21.0,4.5,7.5,27.0,115.5
2015-02-24,16.5,18.0,4.5,13.5,6.0,3.0,4.5,4.5,30.0,100.5
2015-02-24,6.0,13.5,15.0,10.5,13.5,3.0,4.5,16.5,9.5999999999999996,92.1
2015-02-26,6.0,3.0,7.5,24.0,15.0,4.5,4.5,4.5,15.0,84.0
2015-02-26,9.0,6.0,15.0,3.0,10.5,22.5,10.5,4.5,13.199999999999999,94.2
2015-02-26,13.5,4.5,6.0,16.5,4.5,7.5,3.0,9.0,31.200000000000006,95.7
2015-02-26,4.5,3.0,13.5,10.5,3.0,7.5,7.5,6.0,22.199999999999999,77.7
2015-02-26,3.0,4.5,4.5,6.0,6.0,3.0,4.5,6.0,16.800000000000001,54.3
2015-02-26,3.0,7.5,13.5,12.0,10.5,7.5,4.5,9.0,22.199999999999999,89.7
2015-02-26,4.5,3.0,13.5,9.0,24.0,3.0,3.0,6.0,36.0,102.0
2015-02-26,7.5,12.0,4.5,6.0,21.0,16.5,3.0,15.0,16.800000000000001,102.3
2015-02-26,6.0,15.0,15.0,7.5,6.0,9.0,4.5,25.5,15.0,103.5
2015-02-26,4.5,4.5,12.0,3.0,9.0,9.0,3.0,4.5,15.0,64.5
2015-02-27,3.0,7.5,7.5,3.0,19.5,10.5,6.0,4.5,31.800000000000001,93.3
2015-02-27,4.5,18.0,4.5,9.0,4.5,12.0,10.5,6.0,7.8000000000000016,76.8
2015-02-27,9.0,4.5,6.0,7.5,9.0,10.5,10.5,6.0,19.199999999999999,82.2
2015-02-27,15.0,3.0,16.5,6.0,12.0,9.0,7.5,7.5,15.0,91.5
2015-02-27,3.0,3.0,6.0,9.0,4.5,7.5,12.0,10.5,31.800000000000001,87.3
2015-02-27,12.0,24.0,15.0,3.0,4.5,7.5,4.5,3.0,16.199999999999999,89.7
2015-02-27,24.0,12.0,3.0,6.0,3.0,12.0,33.0,6.0,16.199999999999999,115.2
2015-02-27,3.0,4.5,6.0,3.0,6.0,12.0,7.5,7.5,21.600000000000001,71.1
2015-02-27,12.0,3.0,3.0,6.0,12.0,4.5,7.5,9.0,20.399999999999999,77.4
2015-02-27,3.0,3.0,22.5,3.0,3.0,4.5,10.5,4.5,16.199999999999999,70.2
2015-02-28,13.5,3.0,6.0,4.5,3.0,7.5,4.5,3.0,9.0,54.0
2015-02-28,19.5,10.5,6.0,4.5,9.0,12.0,12.0,4.5,9.0,87.0
2015-02-28,3.0,3.0,16.5,4.5,22.5,7.5,4.5,10.5,34.799999999999997,106.8
2015-02-28,6.0,9.0,19.5,4.5,18.0,4.5,7.5,15.0,8.3999999999999986,92.4
2015-02-28,13.5,3.0,6.0,10.5,12.0,7.5,12.0,7.5,18.600000000000001,90.6
2015-02-28,6.0,3.0,4.5,7.5,13.5,12.0,7.5,19.5,8.3999999999999986,81.9
2015-02-28,4.5,13.5,6.0,4.5,9.0,6.0,12.0,7.5,33.0,96.0
2015-02-28,3.0,6.0,19.5,3.0,16.5,4.5,7.5,4.5,33.0,97.5
2015-02-28,3.0,10.5,10.5,4.5,16.5,4.5,9.0,3.0,13.199999999999999,74.7
2015-02-28,3.0,16.5,6.0,7.5,21.0,4.5,24.0,6.0,13.199999999999999,101.7
2015-03-01,12.0,10.5,16.5,16.5,13.5,6.0,4.5,21.0,34.200000000000003,134.7
2015-03-01,18.0,19.5,7.5,10.5,3.0,7.5,12.0,3.0,12.0,93.0
2015-03-01,6.0,19.5,6.0,6.0,7.5,4.5,4.5,10.5,14.4,78.9
2015-03-01,10.5,4.5,12.0,13.5,24.0,4.5,7.5,13.5,14.4,104.4
2015-03-01,21.0,7.5,4.5,16.5,6.0,6.0,4.5,7.5,29.399999999999999,102.9
2015-03-01,10.5,28.5,9.0,10.5,10.5,4.5,7.5,13.5,7.8000000000000016,102.3
2015-03-01,16.5,7.5,12.0,7.5,4.5,12.0,16.5,21.0,14.4,111.9
2015-03-01,3.0,21.0,3.0,10.5,18.0,6.0,4.5,6.0,14.4,86.4
2015-03-01,3.0,19.5,21.0,3.0,3.0,6.0,4.5,9.0,10.199999999999999,79.2
2015-03-01,18.0,7.5,7.5,4.5,10.5,4.5,24.0,4.5,12.0,93.0
2015-03-03,9.0,16.5,3.0,12.0,13.5,12.0,6.0,4.5,16.199999999999999,92.7
2015-03-03,24.0,9.0,16.5,21.0,3.0,6.0,10.5,12.0,10.199999999999999,112.2
2015-03-03,9.0,3.0,4.5,4.5,3.0,13.5,9.0,7.5,25.800000000000001,79.8
2015-03-03,10.5,10.5,16.5,4.5,9.0,9.0,9.0,18.0,18.600000000000001,105.6
2015-03-03,4.5,6.0,7.5,7.5,6.0,6.0,9.0,13.5,23.399999999999999,83.4
2015-03-03,3.0,4.5,9.0,21.0,10.5,3.0,6.0,16.5,31.800000000000001,105.3
2015-03-03,9.0,9.0,18.0,16.5,3.0,12.0,3.0,9.0,23.399999999999999,102.9
2015-03-03,33.0,12.0,6.0,3.0,9.0,3.0,6.0,31.5,25.800000000000001,129.3
2015-03-03,6.0,6.0,3.0,15.0,7.5,12.0,3.0,7.5,31.800000000000001,91.8
2015-03-03,3.0,4.5,18.0,30.0,6.0,6.0,9.0,3.0,31.800000000000001,111.3
2015-03-05,4.5,3.0,6.0,7.5,3.0,7.5,3.0,13.5,8.3999999999999986,56.4
2015-03-05,21.0,3.0,19.5,13.5,15.0,6.0,12.0,6.0,20.399999999999999,116.4
2015-03-05,4.5,3.0,13.5,10.5,16.5,3.0,21.0,3.0,10.800000000000001,85.8
2015-03-05,3.0,7.5,3.0,9.0,3.0,19.5,7.5,6.0,22.199999999999999,80.7
2015-03-05,13.5,4.5,3.0,10.5,3.0,3.0,6.0,10.5,20.399999999999999,74.4
2015-03-05,3.0,12.0,4.5,3.0,10.5,4.5,6.0,3.0,16.800000000000001,63.3
2015-03-05,21.0,3.0,13.5,4.5,3.0,7.5,3.0,3.0,10.800000000000001,69.3
2015-03-05,24.0,7.5,13.5,6.0,13.5,10.5,3.0,3.0,22.800000000000001,103.8
2015-03-05,12.0,16.5,7.5,3.0,10.5,4.5,4.5,12.0,16.800000000000001,87.3
2015-03-05,6.0,15.0,6.0,18.0,12.0,9.0,3.0,12.0,13.800000000000001,94.8
2015-03-06,12.0,16.5,3.0,6.0,3.0,3.0,6.0,13.5,15.6,78.6
2015-03-06,4.5,3.0,6.0,7.5,4.5,4.5,4.5,6.0,11.4,51.9
2015-03-06,12.0,18.0,13.5,18.0,4.5,7.5,6.0,6.0,33.599999999999994,119.1
2015-03-06,19.5,6.0,9.0,3.0,21.0,6.0,4.5,18.0,19.199999999999999,106.2
2015-03-06,3.0,7.5,6.0,22.5,18.0,3.0,3.0,4.5,11.4,78.9
2015-03-06,4.5,3.0,3.0,12.0,7.5,4.5,22.5,3.0,11.4,71.4
2015-03-06,12.0,7.5,12.0,10.5,6.0,15.0,10.5,6.0,28.199999999999999,107.7
2015-03-06,12.0,12.0,4.5,18.0,4.5,3.0,6.0,3.0,28.199999999999999,91.2
2015-03-06,12.0,6.0,9.0,10.5,3.0,3.0,6.0,21.0,33.599999999999994,104.1
2015-03-06,4.5,4.5,13.5,7.5,6.0,6.0,22.5,3.0,33.599999999999994,101.1
2015-03-07,13.5,10.5,4.5,15.0,4.5,3.0,7.5,4.5,33.599999999999994,96.6
2015-03-07,21.0,19.5,15.0,13.5,3.0,4.5,19.5,4.5,15.0,115.5
2015-03-07,9.0,4.5,3.0,6.0,13.5,19.5,4.5,3.0,11.4,74.4
2015-03-07,9.0,7.5,12.0,21.0,15.0,7.5,3.0,16.5,9.0,100.5
2015-03-07,4.5,7.5,9.0,3.0,16.5,10.5,3.0,9.0,11.4,74.4
2015-03-07,3.0,3.0,18.0,4.5,16.5,12.0,9.0,3.0,15.6,84.6
2015-03-07,4.5,3.0,19.5,19.5,3.0,9.0,4.5,3.0,7.7999999999999989,73.8
2015-03-07,10.5,10.5,7.5,6.0,7.5,4.5,3.0,4.5,15.0,69.0
2015-03-07,15.0,9.0,7.5,15.0,12.0,9.0,7.5,12.0,15.599999999999998,102.6
2015-03-07,22.5,10.5,3.0,6.0,6.0,3.0,7.5,7.5,18.0,84.0
2015-03-08,16.5,19.5,4.5,12.0,3.0,15.0,4.5,3.0,23.399999999999999,101.4
2015-03-08,13.5,10.5,3.0,4.5,3.0,4.5,3.0,15.0,17.399999999999999,74.4
2015-03-08,13.5,6.0,6.0,18.0,4.5,3.0,9.0,45.0,18.0,123.0
2015-03-08,16.5,6.0,16.5,7.5,4.5,4.5,3.0,6.0,22.200000000000006,86.7
2015-03-08,3.0,16.5,15.0,4.5,18.0,9.0,13.5,3.0,17.399999999999999,99.9
2015-03-08,7.5,7.5,6.0,7.5,42.0,4.5,6.0,9.0,23.399999999999999,113.4
2015-03-08,6.0,12.0,4.5,4.5,21.0,6.0,9.0,3.0,23.399999999999999,89.4
2015-03-08,4.5,6.0,4.5,3.0,3.0,6.0,3.0,6.0,18.0,54.0
2015-03-08,19.5,18.0,15.0,3.0,9.0,4.5,3.0,3.0,18.0,93.0
2015-03-08,4.5,3.0,6.0,16.5,45.0,13.5,10.5,6.0,18.0,123.0
2015-03-10,6.0,6.0,7.5,12.0,3.0,12.0,7.5,4.5,8.3999999999999986,66.9
2015-03-10,15.0,3.0,7.5,7.5,24.0,6.0,7.5,18.0,15.6,104.1
2015-03-10,21.0,9.0,15.0,7.5,18.0,3.0,6.0,10.5,21.0,111.0
2015-03-10,18.0,12.0,9.0,7.5,13.5,7.5,16.5,4.5,18.0,106.5
2015-03-10,7.5,12.0,12.0,3.0,6.0,9.0,15.0,25.5,16.199999999999999,106.2
2015-03-10,22.5,12.0,10.5,18.0,4.5,3.0,12.0,7.5,8.4000000000000004,98.4
2015-03-10,4.5,15.0,6.0,6.0,13.5,18.0,12.0,3.0,17.399999999999999,95.4
2015-03-10,13.5,18.0,3.0,7.5,13.5,4.5,7.5,3.0,29.399999999999999,99.9
2015-03-10,4.5,19.5,4.5,13.5,3.0,6.0,6.0,7.5,29.399999999999999,93.9
2015-03-10,22.5,13.5,6.0,4.5,3.0,4.5,7.5,3.0,8.4000000000000004,72.9
2015-03-12,6.0,3.0,7.5,9.0,7.5,4.5,3.0,10.5,13.800000000000001,64.8
2015-03-12,4.5,12.0,4.5,9.0,3.0,4.5,9.0,3.0,13.799999999999995,63.3
2015-03-12,3.0,4.5,4.5,3.0,3.0,7.5,6.0,3.0,10.800000000000001,45.3
2015-03-12,4.5,4.5,12.0,12.0,4.5,6.0,9.0,4.5,19.199999999999999,76.2
2015-03-12,12.0,13.5,4.5,6.0,3.0,4.5,19.5,4.5,10.800000000000001,78.3
2015-03-12,10.5,6.0,4.5,10.5,6.0,15.0,9.0,13.5,19.199999999999999,94.2
2015-03-12,18.0,10.5,3.0,9.0,16.5,6.0,13.5,3.0,16.199999999999999,95.7
2015-03-12,3.0,4.5,4.5,6.0,9.0,4.5,6.0,10.5,13.799999999999995,61.8
2015-03-12,15.0,9.0,10.5,7.5,18.0,6.0,13.5,9.0,31.800000000000001,120.3
2015-03-12,18.0,4.5,4.5,12.0,7.5,33.0,4.5,13.5,24.0,121.5
2015-03-14,12.0,3.0,13.5,4.5,16.5,4.5,13.5,6.0,31.199999999999999,104.7
2015-03-14,3.0,9.0,6.0,16.5,7.5,12.0,4.5,3.0,22.800000000000001,84.3
2015-03-14,13.5,6.0,9.0,3.0,3.0,9.0,4.5,6.0,27.0,81.0
2015-03-14,13.5,3.0,27.0,4.5,3.0,4.5,3.0,9.0,10.199999999999999,77.7
2015-03-14,13.5,13.5,21.0,7.5,3.0,4.5,10.5,7.5,21.600000000000001,102.6
2015-03-14,12.0,4.5,4.5,3.0,9.0,6.0,16.5,10.5,30.599999999999994,96.6
2015-03-14,9.0,12.0,13.5,6.0,7.5,4.5,4.5,9.0,21.600000000000001,87.6
2015-03-14,6.0,10.5,16.5,7.5,7.5,4.5,4.5,6.0,33.0,96.0
2015-03-14,22.5,7.5,16.5,7.5,3.0,9.0,6.0,24.0,15.599999999999998,111.6
2015-03-14,7.5,6.0,3.0,3.0,3.0,6.0,4.5,3.0,27.0,63.0
2015-03-15,6.0,3.0,3.0,6.0,4.5,13.5,3.0,7.5,16.199999999999999,62.7
2015-03-15,15.0,10.5,3.0,3.0,3.0,6.0,6.0,7.5,31.800000000000001,85.8
2015-03-15,4.5,18.0,16.5,3.0,3.0,7.5,4.5,3.0,31.800000000000001,91.8
2015-03-15,7.5,3.0,7.5,3.0,10.5,9.0,10.5,3.0,31.200000000000006,85.2
2015-03-15,15.0,18.0,4.5,3.0,18.0,4.5,6.0,10.5,13.199999999999999,92.7
2015-03-15,4.5,7.5,6.0,9.0,3.0,13.5,7.5,7.5,13.199999999999999,71.7
2015-03-15,18.0,12.0,15.0,3.0,3.0,27.0,7.5,16.5,28.800000000000001,130.8
2015-03-15,10.5,3.0,12.0,7.5,16.5,3.0,6.0,12.0,15.599999999999998,86.1
2015-03-15,13.5,3.0,10.5,6.0,3.0,3.0,4.5,3.0,15.599999999999998,62.1
2015-03-15,15.0,4.5,7.5,3.0,3.0,18.0,9.0,3.0,34.200000000000003,97.2
2015-03-17,12.0,3.0,3.0,9.0,27.0,6.0,6.0,3.0,7.1999999999999984,76.2
2015-03-17,6.0,9.0,6.0,3.0,10.5,10.5,6.0,10.5,25.800000000000001,87.3
2015-03-17,7.5,16.5,3.0,6.0,12.0,13.5,6.0,10.5,18.0,93.0
2015-03-17,7.5,6.0,15.0,4.5,3.0,10.5,19.5,12.0,36.0,114.0
2015-03-17,6.0,3.0,3.0,7.5,4.5,3.0,6.0,3.0,36.0,72.0
2015-03-17,3.0,33.0,9.0,3.0,9.0,6.0,4.5,10.5,25.800000000000001,103.8
2015-03-17,16.5,33.0,4.5,3.0,3.0,9.0,4.5,6.0,9.5999999999999979,89.1
2015-03-17,4.5,10.5,9.0,7.5,3.0,6.0,7.5,9.0,22.199999999999999,79.2
2015-03-17,3.0,6.0,3.0,3.0,12.0,6.0,10.5,18.0,25.800000000000001,87.3
2015-03-17,7.5,25.5,3.0,12.0,7.5,4.5,6.0,6.0,30.0,102.0
2015-03-19,13.5,9.0,3.0,12.0,12.0,16.5,9.0,4.5,24.600000000000001,104.1
2015-03-19,18.0,6.0,12.0,3.0,13.5,4.5,6.0,7.5,8.3999999999999986,78.9
2015-03-19,10.5,6.0,10.5,25.5,3.0,6.0,4.5,3.0,19.800000000000001,88.8
2015-03-19,12.0,9.0,4.5,3.0,10.5,4.5,19.5,4.5,8.3999999999999986,75.9
2015-03-19,16.5,19.5,6.0,4.5,4.5,13.5,3.0,6.0,21.600000000000001,95.1
2015-03-19,4.5,4.5,6.0,4.5,3.0,6.0,6.0,4.5,15.599999999999998,54.6
2015-03-19,13.5,3.0,4.5,3.0,7.5,6.0,4.5,7.5,33.599999999999994,83.1
2015-03-19,4.5,4.5,9.0,3.0,7.5,7.5,3.0,3.0,21.600000000000001,63.6
2015-03-19,4.5,4.5,9.0,9.0,3.0,10.5,7.5,7.5,15.599999999999998,71.1
2015-03-19,15.0,9.0,4.5,6.0,3.0,6.0,4.5,13.5,8.3999999999999986,69.9
2015-03-21,6.0,21.0,6.0,9.0,9.0,9.0,4.5,4.5,19.800000000000001,88.8
2015-03-21,3.0,12.0,3.0,7.5,15.0,3.0,3.0,3.0,21.600000000000001,71.1
2015-03-21,6.0,4.5,3.0,4.5,4.5,4.5,12.0,12.0,13.199999999999999,64.2
2015-03-21,3.0,3.0,4.5,15.0,15.0,6.0,6.0,12.0,9.5999999999999996,74.1
2015-03-21,3.0,6.0,16.5,4.5,7.5,3.0,24.0,3.0,15.0,82.5
2015-03-21,4.5,6.0,3.0,4.5,4.5,3.0,6.0,6.0,13.199999999999999,50.7
2015-03-21,12.0,3.0,6.0,15.0,24.0,6.0,6.0,3.0,15.0,90.0
2015-03-21,15.0,13.5,6.0,6.0,21.0,3.0,6.0,16.5,25.800000000000001,112.8
2015-03-21,9.0,9.0,3.0,25.5,10.5,4.5,16.5,4.5,24.0,106.5
2015-03-21,18.0,3.0,12.0,3.0,18.0,7.5,4.5,6.0,10.199999999999999,82.2
2015-03-23,10.5,6.0,4.5,4.5,3.0,3.0,4.5,7.5,20.399999999999999,63.9
2015-03-23,10.5,4.5,3.0,3.0,22.5,12.0,6.0,7.5,12.0,81.0
2015-03-23,4.5,4.5,18.0,6.0,3.0,3.0,7.5,10.5,15.0,72.0
2015-03-23,12.0,4.5,3.0,9.0,6.0,12.0,7.5,3.0,25.800000000000001,82.8
2015-03-23,9.0,19.5,10.5,4.5,4.5,6.0,7.5,3.0,12.0,76.5
2015-03-23,19.5,12.0,18.0,7.5,9.0,4.5,6.0,18.0,15.0,109.5
2015-03-23,18.0,18.0,4.5,3.0,7.5,3.0,12.0,7.5,12.0,85.5
2015-03-23,6.0,18.0,3.0,3.0,15.0,9.0,3.0,6.0,9.0,72.0
2015-03-23,12.0,10.5,10.5,24.0,10.5,12.0,4.5,9.0,7.1999999999999984,100.2
2015-03-23,3.0,10.5,12.0,7.5,22.5,12.0,6.0,6.0,9.0,88.5
2015-03-24,6.0,13.5,6.0,19.5,6.0,4.5,16.5,10.5,19.800000000000001,102.3
2015-03-24,6.0,13.5,3.0,9.0,9.0,10.5,6.0,13.5,22.199999999999999,92.7
2015-03-24,7.5,3.0,12.0,6.0,28.5,3.0,19.5,12.0,16.800000000000001,108.3
2015-03-24,6.0,3.0,10.5,6.0,9.0,18.0,12.0,3.0,17.399999999999999,84.9
2015-03-24,3.0,10.5,12.0,9.0,3.0,3.0,7.5,13.5,10.199999999999999,71.7
2015-03-24,12.0,13.5,18.0,7.5,6.0,7.5,3.0,7.5,17.399999999999999,92.4
2015-03-24,7.5,10.5,3.0,6.0,7.5,4.5,3.0,18.0,7.8000000000000016,67.8
2015-03-24,4.5,6.0,7.5,6.0,3.0,3.0,3.0,18.0,23.399999999999999,74.4
2015-03-24,3.0,12.0,7.5,10.5,9.0,3.0,9.0,6.0,17.399999999999999,77.4
2015-03-24,21.0,12.0,9.0,6.0,10.5,12.0,3.0,19.5,7.8000000000000016,100.8
2015-03-26,4.5,10.5,3.0,4.5,24.0,4.5,3.0,4.5,20.399999999999999,78.9
2015-03-26,30.0,4.5,4.5,22.5,3.0,12.0,3.0,9.0,15.0,103.5
2015-03-26,6.0,3.0,7.5,6.0,3.0,4.5,9.0,3.0,12.0,54.0
2015-03-26,6.0,7.5,12.0,3.0,3.0,4.5,10.5,9.0,19.199999999999999,74.7
2015-03-26,31.5,10.5,4.5,18.0,7.5,3.0,10.5,13.5,10.800000000000001,109.8
2015-03-26,4.5,4.5,10.5,13.5,9.0,10.5,3.0,7.5,19.800000000000001,82.8
2015-03-26,3.0,12.0,30.0,9.0,13.5,4.5,7.5,10.5,15.0,105.0
2015-03-26,4.5,7.5,9.0,9.0,9.0,19.5,3.0,3.0,10.800000000000001,75.3
2015-03-26,7.5,30.0,24.0,4.5,7.5,7.5,9.0,9.0,11.4,110.4
2015-03-26,6.0,9.0,6.0,7.5,31.5,3.0,12.0,3.0,19.199999999999999,97.2
2015-03-28,10.5,12.0,7.5,24.0,37.5,10.5,3.0,16.5,15.6,137.1
2015-03-28,4.5,10.5,15.0,19.5,10.5,19.5,12.0,16.5,15.6,123.6
2015-03-28,4.5,15.0,6.0,25.5,6.0,9.0,4.5,10.5,9.5999999999999979,90.6
2015-03-28,4.5,10.5,6.0,9.0,4.5,15.0,9.0,9.0,12.6,80.1
2015-03-28,3.0,3.0,6.0,22.5,9.0,4.5,6.0,4.5,19.199999999999999,77.7
2015-03-28,7.5,6.0,12.0,4.5,31.5,10.5,12.0,6.0,20.399999999999999,110.4
2015-03-28,7.5,10.5,3.0,3.0,4.5,3.0,12.0,7.5,19.800000000000001,70.8
2015-03-28,3.0,10.5,10.5,4.5,7.5,3.0,7.5,12.0,18.600000000000001,77.1
2015-03-28,3.0,3.0,3.0,3.0,12.0,3.0,6.0,10.5,16.800000000000001,60.3
2015-03-28,6.0,3.0,7.5,3.0,3.0,4.5,12.0,30.0,18.600000000000001,87.6
2015-03-29,12.0,12.0,3.0,25.5,15.0,7.5,9.0,6.0,7.7999999999999989,97.8
2015-03-29,10.5,24.0,3.0,10.5,16.5,4.5,12.0,12.0,9.5999999999999996,102.6
2015-03-29,9.0,4.5,12.0,3.0,6.0,27.0,12.0,4.5,21.0,99.0
2015-03-29,6.0,12.0,13.5,4.5,7.5,22.5,27.0,21.0,18.0,132.0
2015-03-29,12.0,4.5,6.0,3.0,3.0,3.0,4.5,4.5,9.5999999999999996,50.1
2015-03-29,10.5,3.0,9.0,4.5,15.0,24.0,18.0,4.5,7.7999999999999989,96.3
2015-03-29,6.0,4.5,16.5,3.0,15.0,4.5,7.5,4.5,12.599999999999998,74.1
2015-03-29,4.5,19.5,3.0,3.0,3.0,4.5,4.5,9.0,16.799999999999994,67.8
2015-03-29,12.0,4.5,18.0,3.0,3.0,4.5,3.0,3.0,16.799999999999994,67.8
2015-03-29,3.0,3.0,13.5,3.0,9.0,12.0,3.0,3.0,9.5999999999999996,59.1
2015-03-30,27.0,3.0,4.5,10.5,4.5,18.0,9.0,6.0,13.199999999999999,95.7
2015-03-30,15.0,12.0,9.0,4.5,18.0,4.5,9.0,21.0,9.0,102.0
2015-03-30,6.0,12.0,15.0,10.5,27.0,4.5,3.0,4.5,22.800000000000001,105.3
2015-03-30,4.5,12.0,3.0,16.5,18.0,13.5,4.5,9.0,9.0,90.0
2015-03-30,12.0,6.0,3.0,6.0,6.0,12.0,12.0,7.5,15.0,79.5
2015-03-30,21.0,3.0,12.0,4.5,10.5,4.5,10.5,15.0,19.800000000000001,100.8
2015-03-30,4.5,7.5,6.0,3.0,12.0,3.0,4.5,13.5,11.4,65.4
2015-03-30,12.0,3.0,6.0,6.0,18.0,3.0,7.5,15.0,19.800000000000001,90.3
2015-03-30,7.5,12.0,4.5,3.0,10.5,6.0,6.0,19.5,19.800000000000001,88.8
2015-03-30,3.0,12.0,9.0,19.5,22.5,10.5,7.5,19.5,9.5999999999999979,113.1
2015-03-31,10.5,12.0,4.5,3.0,3.0,4.5,18.0,9.0,17.399999999999999,81.9
2015-03-31,12.0,9.0,12.0,6.0,9.0,6.0,7.5,7.5,16.799999999999994,85.8
2015-03-31,19.5,3.0,9.0,3.0,13.5,7.5,7.5,6.0,15.6,84.6
2015-03-31,13.5,3.0,9.0,12.0,13.5,6.0,6.0,3.0,15.6,81.6
2015-03-31,4.5,21.0,3.0,3.0,3.0,4.5,7.5,18.0,17.399999999999999,81.9
2015-03-31,10.5,10.5,13.5,4.5,3.0,6.0,7.5,4.5,16.199999999999999,76.2
2015-03-31,3.0,13.5,10.5,4.5,7.5,3.0,4.5,9.0,16.800000000000001,72.3
2015-03-31,12.0,3.0,6.0,4.5,7.5,7.5,4.5,3.0,17.399999999999999,65.4
2015-03-31,15.0,19.5,12.0,4.5,3.0,3.0,3.0,7.5,7.8000000000000016,75.3
2015-03-31,15.0,21.0,10.5,3.0,3.0,6.0,6.0,4.5,16.199999999999999,85.2
2015-04-02,3.0,10.5,15.0,22.5,6.0,4.5,4.5,3.0,13.199999999999999,82.2
2015-04-02,4.5,12.0,21.0,16.5,16.5,18.0,7.5,18.0,18.600000000000001,132.6
2015-04-02,4.5,6.0,10.5,12.0,3.0,3.0,7.5,10.5,15.0,72.0
2015-04-02,7.5,3.0,7.5,3.0,4.5,4.5,3.0,3.0,19.800000000000001,55.8
2015-04-02,21.0,3.0,7.5,3.0,4.5,22.5,7.5,6.0,24.0,99.0
2015-04-02,6.0,3.0,10.5,15.0,9.0,18.0,9.0,7.5,27.0,105.0
2015-04-02,13.5,21.0,7.5,6.0,12.0,3.0,7.5,7.5,12.599999999999998,90.6
2015-04-02,15.0,3.0,22.5,9.0,12.0,4.5,18.0,18.0,15.0,117.0
2015-04-02,7.5,21.0,13.5,4.5,6.0,4.5,10.5,7.5,10.799999999999995,85.8
2015-04-02,9.0,15.0,7.5,6.0,6.0,13.5,3.0,7.5,18.600000000000001,86.1
2015-04-04,9.0,10.5,10.5,3.0,4.5,3.0,3.0,9.0,26.399999999999999,78.9
2015-04-04,3.0,3.0,4.5,9.0,21.0,3.0,4.5,10.5,27.600000000000001,86.1
2015-04-04,13.5,4.5,12.0,7.5,7.5,4.5,4.5,6.0,17.399999999999999,77.4
2015-04-04,21.0,6.0,3.0,9.0,10.5,4.5,15.0,10.5,12.6,92.1
2015-04-04,6.0,16.5,9.0,7.5,3.0,15.0,10.5,4.5,27.600000000000001,99.6
2015-04-04,9.0,3.0,7.5,13.5,3.0,3.0,18.0,6.0,35.399999999999999,98.4
2015-04-04,9.0,10.5,3.0,13.5,3.0,10.5,22.5,3.0,31.199999999999999,106.2
2015-04-04,24.0,7.5,18.0,3.0,21.0,13.5,6.0,7.5,26.399999999999999,126.9
2015-04-04,6.0,7.5,27.0,12.0,25.5,6.0,10.5,6.0,35.399999999999999,135.9
2015-04-04,6.0,9.0,4.5,3.0,3.0,4.5,3.0,6.0,19.800000000000001,58.8
2015-04-07,3.0,19.5,9.0,22.5,24.0,10.5,10.5,3.0,16.199999999999999,118.2
2015-04-07,18.0,4.5,7.5,7.5,10.5,7.5,3.0,3.0,15.0,76.5
2015-04-07,4.5,18.0,18.0,9.0,6.0,7.5,6.0,15.0,10.800000000000001,94.8
2015-04-07,16.5,3.0,4.5,4.5,7.5,15.0,3.0,3.0,18.0,75.0
2015-04-07,24.0,9.0,6.0,7.5,4.5,3.0,6.0,4.5,33.0,97.5
2015-04-07,25.5,18.0,4.5,22.5,13.5,10.5,4.5,4.5,12.599999999999998,116.1
2015-04-07,9.0,4.5,12.0,3.0,7.5,12.0,3.0,4.5,21.0,76.5
2015-04-07,13.5,18.0,18.0,12.0,12.0,3.0,12.0,4.5,12.0,105.0
2015-04-07,4.5,25.5,18.0,3.0,13.5,6.0,3.0,18.0,8.3999999999999986,99.9
