Date,P,C,1B,2B,SS,3B,OF1,OF2,OF3,Total
2013-08-20,29.0,3.0,24.0,11.5,9.0,13.5,27.0,6.0,11.5,134.5
2013-08-20,5.5,5.5,8.5,12.0,11.5,6.0,11.5,21.0,13.5,95.0
2013-08-21,22.0,3.0,15.0,21.0,6.0,6.0,8.5,6.0,35.5,123.0
2013-08-21,6.0,18.0,9.0,21.0,9.0,9.0,9.0,13.5,11.5,106.0
2013-08-21,6.0,18.0,9.0,21.0,25.0,11.5,45.0,5.5,12.0,153.0
2013-08-21,30.5,5.5,6.0,13.5,9.0,6.0,45.0,24.0,12.0,151.5
2013-08-21,23.0,3.0,9.0,12.0,6.0,12.0,14.5,13.5,34.5,127.5
2013-08-21,19.0,3.0,5.5,12.5,8.5,12.0,29.0,9.0,30.0,128.5
2013-08-21,3.5,15.0,5.5,21.0,27.0,21.0,9.0,5.5,5.5,113.0
2013-08-21,27.0,14.5,5.5,6.0,8.5,25.5,17.5,5.0,34.5,144.0
2013-08-21,18.0,18.0,5.5,13.5,6.0,9.0,8.5,8.0,5.5,92.0
2013-08-21,23.0,18.0,50.5,21.0,17.0,39.0,12.0,13.5,14.5,208.5
2013-08-22,13.5,30.0,6.0,15.0,15.0,12.0,12.0,5.0,5.5,114.0
2013-08-22,14.5,6.0,8.5,5.0,26.0,19.5,5.5,23.5,8.5,117.0
2013-08-22,24.0,5.5,6.0,11.5,6.0,13.5,8.5,23.5,23.5,122.0
2013-08-22,4.5,5.5,8.5,5.0,6.0,13.5,32.5,5.5,21.0,102.0
2013-08-22,4.5,6.0,12.0,6.0,6.0,8.5,8.5,21.0,12.0,84.5
2013-08-22,4.5,6.0,6.0,14.5,15.0,13.5,6.0,11.5,6.0,83.0
2013-08-22,7.0,30.0,5.5,6.0,26.0,6.0,7.5,14.5,12.0,114.5
2013-08-22,9.0,5.5,5.5,9.0,19.5,6.0,12.0,18.0,8.5,93.0
2013-08-22,24.0,33.0,8.5,11.5,6.0,22.5,9.0,9.0,5.5,129.0
2013-08-22,24.5,24.0,6.0,8.5,26.0,26.5,9.0,8.5,18.0,151.0
2013-08-23,5.5,14.5,23.5,50.5,6.0,5.0,15.0,18.0,8.5,146.5
2013-08-23,5.5,3.0,12.0,8.5,11.0,29.5,11.5,12.5,6.0,99.5
2013-08-23,9.0,21.0,6.0,11.5,5.5,20.0,19.0,11.5,36.0,139.5
2013-08-23,20.0,14.5,9.0,11.5,6.0,8.0,31.5,26.5,33.0,160.0
2013-08-23,10.5,33.0,6.0,8.5,11.5,33.0,27.0,6.0,9.0,144.5
2013-08-23,10.0,33.0,5.5,18.5,21.0,12.0,27.0,5.0,8.5,140.5
2013-08-23,10.0,21.0,9.0,9.0,10.5,29.5,33.0,8.5,9.5,140.0
2013-08-23,14.5,33.0,12.0,11.5,21.0,9.0,17.5,9.0,5.5,133.0
2013-08-23,37.0,12.0,11.5,9.0,6.0,9.0,50.5,27.0,24.0,186.0
2013-08-23,26.5,14.5,8.5,50.5,27.0,29.5,6.0,27.0,28.0,217.5
2013-08-24,5.5,5.5,21.0,12.0,14.5,5.0,9.0,16.5,6.0,95.0
2013-08-24,5.5,3.0,5.5,9.0,6.0,6.0,6.0,5.0,14.0,60.0
2013-08-24,5.5,12.0,6.0,5.0,6.0,5.5,6.0,13.5,19.5,79.0
2013-08-24,43.5,57.0,21.0,8.5,9.0,5.5,24.0,12.0,6.0,186.5
2013-08-24,14.0,12.0,23.5,5.5,5.5,9.0,13.5,9.0,12.0,104.0
2013-08-24,5.5,9.0,5.0,8.5,23.5,8.5,6.0,21.0,12.0,99.0
2013-08-24,35.0,5.0,12.0,11.5,8.0,6.0,6.0,6.0,23.0,112.5
2013-08-24,9.0,8.5,9.0,23.5,5.5,9.0,6.0,13.5,33.0,117.0
2013-08-24,5.0,5.5,15.0,5.0,9.0,26.0,9.0,5.0,6.0,85.5
2013-08-24,6.0,6.0,9.0,36.0,8.0,8.5,6.0,24.0,10.0,113.5
2013-08-25,9.0,15.0,13.5,12.0,12.0,15.0,19.0,8.5,5.0,109.0
2013-08-25,9.0,8.5,11.5,5.5,21.0,14.5,6.0,30.0,11.5,117.5
2013-08-25,5.5,3.0,5.5,12.0,12.0,5.0,9.0,5.0,13.5,70.5
2013-08-25,9.0,8.5,5.0,5.5,9.0,5.0,30.0,14.5,43.5,130.0
2013-08-25,17.0,8.5,9.0,6.0,8.5,5.0,5.0,27.0,23.5,109.5
2013-08-25,21.0,26.5,9.0,33.0,6.0,8.0,23.5,8.5,5.5,141.0
2013-08-25,5.5,5.5,8.5,33.0,6.0,37.5,5.0,6.0,23.5,130.5
2013-08-25,4.5,3.0,5.5,14.5,21.0,8.5,9.0,30.0,14.5,110.5
2013-08-25,4.0,8.5,6.0,8.5,20.0,14.5,6.0,6.0,19.0,92.5
2013-08-25,4.0,24.0,39.0,9.0,6.0,15.0,5.5,14.5,9.0,126.0
2013-08-26,19.5,6.0,15.0,12.0,21.0,15.0,6.0,24.0,35.5,154.0
2013-08-26,5.0,5.5,8.0,23.5,14.5,9.0,29.5,16.0,5.5,116.5
2013-08-26,24.5,30.0,8.5,8.5,12.0,33.0,5.5,6.0,4.5,132.5
2013-08-26,4.0,3.0,9.0,23.5,14.5,20.0,8.5,6.0,33.0,121.5
2013-08-26,9.0,29.0,5.5,23.5,14.5,20.0,11.5,8.0,21.0,142.0
2013-08-26,30.0,8.5,6.0,14.5,12.0,15.0,15.0,5.0,16.0,122.0
2013-08-26,49.5,3.0,8.5,9.0,9.0,33.0,26.5,5.0,16.0,159.5
2013-08-26,8.5,9.0,30.0,8.5,30.0,24.0,45.0,15.0,11.5,181.5
2013-08-26,21.0,9.0,8.5,9.0,30.0,5.5,21.0,5.5,8.0,117.5
2013-08-26,9.0,26.5,9.0,19.5,21.0,17.5,11.5,5.5,16.0,135.5
2013-08-27,16.5,12.0,5.5,24.0,24.0,6.0,8.5,17.5,21.0,135.0
2013-08-27,43.5,28.0,5.5,11.5,13.5,8.0,6.0,6.0,8.5,130.5
2013-08-27,13.5,5.5,6.0,6.0,24.0,8.0,12.0,9.0,9.0,93.0
2013-08-27,6.0,24.0,11.0,8.5,9.0,11.5,72.0,24.0,15.5,181.5
2013-08-27,25.5,9.0,9.0,15.0,13.5,9.0,12.0,20.5,8.5,122.0
2013-08-27,28.5,8.5,20.5,8.5,21.0,17.5,13.0,5.5,11.5,134.5
2013-08-27,6.0,28.0,18.0,9.0,13.5,5.0,23.0,8.5,9.0,120.0
2013-08-27,38.0,9.0,11.0,5.0,25.5,11.5,72.0,6.0,8.5,186.5
2013-08-27,19.0,5.5,24.0,9.0,9.0,30.0,9.0,6.0,6.0,117.5
2013-08-27,32.5,5.5,20.5,29.5,24.0,42.0,6.0,8.5,23.5,192.0
2013-08-28,9.5,9.0,12.0,11.0,17.5,27.0,11.5,29.5,13.0,140.0
2013-08-28,6.0,3.0,6.0,15.0,5.0,6.0,8.0,33.0,8.5,90.5
2013-08-28,25.5,6.0,12.0,6.0,22.0,24.0,5.0,12.0,19.0,131.5
2013-08-28,4.5,21.0,12.0,13.5,17.5,5.5,65.5,15.0,16.0,170.5
2013-08-28,7.5,3.0,6.0,9.0,17.5,5.5,5.5,12.0,5.0,71.0
2013-08-28,61.5,8.5,9.0,13.5,12.0,12.0,8.5,9.0,30.0,164.0
2013-08-28,9.0,5.5,12.0,15.0,12.0,11.5,13.5,13.0,8.5,100.0
2013-08-28,9.5,8.5,12.0,11.5,10.5,5.5,6.0,9.0,5.0,77.5
2013-08-28,12.5,5.5,25.5,21.0,24.0,27.0,21.0,13.5,65.5,215.5
2013-08-28,9.0,3.0,21.0,6.0,17.5,5.5,8.5,33.0,24.0,127.5
2013-08-29,5.5,5.5,6.0,34.5,6.0,6.0,33.5,16.5,8.5,122.0
2013-08-29,49.5,3.0,6.0,13.5,6.0,6.0,9.0,9.5,30.0,132.5
2013-08-29,9.0,11.5,5.0,8.0,6.0,12.0,33.0,9.0,5.5,99.0
2013-08-29,4.0,3.0,36.0,8.0,9.0,21.0,30.0,33.5,7.5,152.0
2013-08-29,17.0,5.5,5.0,12.0,12.0,18.0,33.5,11.0,35.5,149.5
2013-08-29,5.5,11.5,8.0,8.0,9.0,12.0,9.0,35.5,33.5,132.0
2013-08-29,9.5,5.5,8.0,6.0,8.5,21.0,35.5,7.5,16.5,118.0
2013-08-29,4.5,35.5,21.0,20.0,6.0,5.0,21.0,24.0,33.0,170.0
2013-08-29,17.0,9.0,8.5,34.5,6.0,14.0,9.0,33.5,11.5,143.0
2013-08-29,11.5,9.0,17.5,5.0,5.5,12.0,5.5,13.5,9.0,88.5
2013-08-30,15.0,3.0,6.0,15.0,16.0,12.0,12.0,8.5,11.0,98.5
2013-08-30,6.0,24.0,8.5,15.0,6.0,16.0,14.5,8.5,21.0,119.5
2013-08-30,27.5,29.5,27.0,15.0,24.0,12.0,31.5,36.0,5.5,208.0
2013-08-30,18.0,5.0,27.0,13.0,18.0,9.0,8.0,26.0,9.0,133.0
2013-08-30,5.0,9.0,27.0,15.0,16.0,5.0,21.0,36.0,21.0,155.0
2013-08-30,24.5,6.0,48.0,6.0,8.5,5.0,10.5,12.0,13.0,133.5
2013-08-30,24.0,5.0,5.0,13.5,8.5,8.5,24.0,6.0,13.0,107.5
2013-08-30,12.0,9.0,14.5,6.0,18.0,12.0,6.0,5.5,13.0,96.0
2013-08-30,20.5,23.5,53.5,13.5,9.0,12.0,8.0,25.5,35.5,201.0
2013-08-30,27.5,9.0,9.0,6.0,24.0,12.0,12.0,9.0,5.5,114.0
2013-08-31,19.0,15.0,8.0,16.5,12.0,9.0,24.0,5.0,16.5,125.0
2013-08-31,5.5,3.0,9.0,12.0,23.0,8.5,33.0,14.5,9.0,117.5
2013-08-31,14.5,9.0,20.5,24.0,8.5,21.0,16.5,15.0,9.0,138.0
2013-08-31,33.0,6.0,30.0,6.0,15.0,5.0,13.0,9.0,6.0,123.0
2013-08-31,27.5,3.0,9.0,24.0,8.5,6.0,5.5,18.5,8.5,110.5
2013-08-31,4.0,3.0,30.0,5.5,14.5,5.5,37.5,5.5,11.5,117.0
2013-08-31,4.0,15.0,9.0,24.0,12.0,12.0,28.5,5.5,6.0,116.0
2013-08-31,28.0,34.5,18.0,10.5,5.5,21.0,15.0,6.0,11.5,150.0
2013-08-31,8.0,32.5,8.0,5.5,23.0,11.5,11.5,9.0,6.0,115.0
2013-08-31,7.0,20.0,5.0,8.5,12.0,6.0,8.5,5.5,6.0,78.5
2013-09-01,7.0,21.0,18.0,11.5,5.5,18.0,16.0,40.0,6.0,143.0
2013-09-01,21.5,3.0,5.5,11.5,9.0,6.0,21.0,10.0,6.0,93.5
2013-09-01,5.0,3.0,5.0,25.5,6.0,9.0,12.0,15.0,49.5,130.0
2013-09-01,8.0,17.5,8.5,9.5,5.5,6.0,29.5,10.0,6.0,100.5
2013-09-01,4.0,3.0,8.5,14.5,3.0,18.0,5.5,5.5,8.5,70.5
2013-09-01,45.5,9.0,9.0,12.0,12.0,5.0,16.0,14.5,21.0,144.0
2013-09-01,5.0,9.0,18.0,5.5,6.0,30.0,22.0,8.5,40.0,144.0
2013-09-01,17.5,14.5,8.5,9.0,5.5,14.0,6.0,6.0,15.0,96.0
2013-09-01,5.0,21.0,24.0,8.0,13.0,9.0,6.0,23.5,11.5,121.0
2013-09-01,5.5,12.0,8.5,18.0,29.5,9.0,18.0,15.0,9.0,124.5
2013-09-02,8.0,9.0,8.0,30.0,9.0,17.5,17.5,30.0,16.0,145.0
2013-09-02,8.0,11.5,6.0,6.0,22.0,27.0,18.0,9.0,6.0,113.5
2013-09-02,12.0,25.5,23.5,20.5,17.5,11.5,25.0,11.0,12.0,158.5
2013-09-02,8.5,3.0,50.0,12.0,13.5,6.0,8.0,18.0,14.5,133.5
2013-09-02,5.5,12.0,8.5,30.0,9.0,11.5,9.0,9.0,5.0,99.5
2013-09-02,12.0,9.0,50.0,6.0,19.5,6.0,16.0,48.0,9.0,175.5
2013-09-02,14.0,3.0,50.0,6.0,6.0,9.0,9.0,23.5,5.5,126.0
2013-09-02,40.0,3.0,5.5,8.5,17.5,6.0,9.0,23.5,9.0,122.0
2013-09-02,9.0,11.5,9.0,30.0,17.5,6.0,9.0,17.5,18.0,127.5
2013-09-02,4.5,35.5,5.5,20.5,44.5,12.0,8.5,12.0,12.0,155.0
2013-09-03,11.0,8.5,11.5,9.0,14.5,10.0,8.5,11.0,5.5,89.5
2013-09-03,48.5,9.0,29.5,20.5,7.5,9.0,23.5,5.5,21.0,174.0
2013-09-03,21.0,23.5,5.5,9.0,12.0,19.0,9.0,15.5,6.0,120.5
2013-09-03,12.5,11.5,39.0,6.0,14.5,9.0,9.0,6.0,11.0,118.5
2013-09-03,31.0,6.0,12.0,9.0,3.0,9.0,6.0,6.0,6.0,88.0
2013-09-03,12.5,5.5,12.0,6.0,15.0,5.5,5.0,5.5,9.0,76.0
2013-09-03,6.0,5.5,12.0,18.0,18.0,8.0,9.0,12.0,25.5,114.0
2013-09-03,29.0,36.0,5.5,5.5,6.0,26.5,21.0,9.0,31.0,169.5
2013-09-03,9.0,36.0,8.0,6.0,9.0,8.5,6.0,6.0,21.0,109.5
2013-09-03,37.5,11.0,11.0,6.0,12.0,9.0,5.5,39.0,11.0,142.0
2013-09-04,3.5,6.0,8.5,6.0,3.0,42.0,6.0,14.5,5.5,95.0
2013-09-04,28.0,3.0,11.5,37.5,3.0,8.5,6.0,10.5,6.0,114.0
2013-09-04,9.5,6.0,19.5,11.5,11.5,8.5,29.5,11.5,9.0,116.5
2013-09-04,23.5,20.5,29.5,5.0,15.0,22.5,11.5,5.5,13.0,146.0
