GameID,Date,PlayerID,PlayerName,Position,TeamID,TeamName,Shots,Shots_On_Goal,Goals,Assists,Offsides,Fouls_Drawn,Fouls_Commited,Saves,Yellow_Cards,Red_Cards,Pen_Score,Pen_Miss,Goals_Conceded,Clean_Sheet,Win,Tackles,Blocks,Crosses,Interceptions,Clearances,Pen_Save,Passes,Passes_Acc,Fantasy_Points
2134714,2016-10-14,432615,Agustin Bouzat,M,5954,Defensa y Justicia,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,28,75%,17
2134714,2016-10-14,305461,Juan Cruz Kaprof,F,5954,Defensa y Justicia,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,76%,3
2134714,2016-10-14,15378,Andres Rios,F,5954,Defensa y Justicia,2,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,32,75%,31
2134714,2016-10-14,237708,Fernando Elizari,M,5954,Defensa y Justicia,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,76%,3
2134714,2016-10-14,282135,Leonel Miranda,M,5954,Defensa y Justicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,95%,2
2134714,2016-10-14,336745,Nicolas Stefanelli,F,5954,Defensa y Justicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,33%,8
2134714,2016-10-14,75168,Hilario Navarro,F,5920,Banfield,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,35,57%,0
2134714,2016-10-14,13782,Gonzalo Prosperi,F,5920,Banfield,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,7,0,0,21,66%,11
2134714,2016-10-14,14185,Carlos Matheu,F,5920,Banfield,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,34,73%,5
2134714,2016-10-14,356433,Jorge Rodriguez,F,5920,Banfield,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,34,76%,8
2134714,2016-10-14,428928,Alexis Soto,F,5920,Banfield,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,5,0,0,4,0,0,21,52%,12
2134714,2016-10-14,58923,Juan Manuel Cobo,F,5920,Banfield,0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,32,65%,-2
2134714,2016-10-14,299305,Emanuel Cecchini,F,5920,Banfield,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,4,0,0,3,0,0,29,62%,9
2134714,2016-10-14,14282,Mauricio Sperduti,F,5920,Banfield,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,50%,0
2134714,2016-10-14,15304,Walter Erviti,F,5920,Banfield,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,19,68%,-3
2134714,2016-10-14,25509,Brian Sarmiento,F,5920,Banfield,0,0,0,0,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,24,58%,-3
2134714,2016-10-14,387481,Agustin Fontana,F,5920,Banfield,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,41%,0
2134714,2016-10-14,434063,Luciano Gomez,F,5920,Banfield,3,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,20,60%,11
2134714,2016-10-14,332320,Mauricio Asenjo,F,5920,Banfield,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,54%,4
2134714,2016-10-14,129981,Martin Lucero,F,5920,Banfield,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0%,-2
2134714,2016-10-14,331574,Agustin Rossi,G,5954,Defensa y Justicia,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,45,86%,29
2134714,2016-10-14,247438,Ignacio Rivero,M,5954,Defensa y Justicia,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,36,72%,9
2134714,2016-10-14,432114,Rodrigo Tapia,D,5954,Defensa y Justicia,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,5,1,0,51,88%,26
2134714,2016-10-14,409123,Alexander Barboza,D,5954,Defensa y Justicia,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,2,0,0,4,0,0,84,81%,17
2134714,2016-10-14,152522,Rafael Delgado,D,5954,Defensa y Justicia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,3,0,0,58,77%,19
2134714,2016-10-14,428987,Tomas Pochettino,M,5954,Defensa y Justicia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,57%,4
2134714,2016-10-14,14200,Hernan Fredes,M,5954,Defensa y Justicia,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,55,78%,17
2134714,2016-10-14,3206,Jonas Gutierrez,M,5954,Defensa y Justicia,2,1,0,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,66,81%,20
2134714,2016-10-14,432615,Agustin Bouzat,M,5954,Defensa y Justicia,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,28,75%,17
2134714,2016-10-14,305461,Juan Cruz Kaprof,F,5954,Defensa y Justicia,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,76%,3
2134714,2016-10-14,15378,Andres Rios,F,5954,Defensa y Justicia,2,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,32,75%,31
2134714,2016-10-14,237708,Fernando Elizari,M,5954,Defensa y Justicia,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,76%,3
2134714,2016-10-14,282135,Leonel Miranda,M,5954,Defensa y Justicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,95%,2
2134714,2016-10-14,336745,Nicolas Stefanelli,F,5954,Defensa y Justicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,33%,8
2134714,2016-10-14,75168,Hilario Navarro,F,5920,Banfield,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,35,57%,0
