,GameID,Date,Prev_Game_ID,Next_Game_ID,PlayerID,PlayerName,Position,TeamID,TeamName,Fantasy_Points,AvgPoints2Game,AvgPoints4Game,AvgPoints10Game,Projection,Salary
7236,2134966.0,2017-05-08,2134946,2134979,25509.0,Brian Sarmiento,F,5920.0,Banfield,13,8.500000000,9.500000000,7.200000000,8,4300
7237,2134966.0,2017-05-08,2134946,2134979,13880.0,Nicolas Bertolo,M,5920.0,Banfield,17,20.000000000,20.750000000,16.400000000,23,8600
7238,2134966.0,2017-05-08,2134946,2134979,13860.0,Dario Cvitanich,F,5920.0,Banfield,49,30.000000000,28.750000000,,16,6600
7239,2134966.0,2017-05-08,2134946,,434063.0,Luciano Gomez,M,5920.0,Banfield,2,1.500000000,-2.500000000,,1,2300
7240,2134966.0,2017-05-08,2134917,,332320.0,Mauricio Asenjo,F,5920.0,Banfield,0,-3.000000000,-4.250000000,,0,2000
7241,2134966.0,2017-05-08,2134946,,129981.0,Martin Lucero,F,5920.0,Banfield,3,3.500000000,8.500000000,,7,4000
7242,2134966.0,2017-05-08,,,58026.0,Julio Chiarini,F,6053.0,Sarmiento,-1,,,,0,2000
7243,2134966.0,2017-05-08,2134937,,336757.0,Maximiliano Mendez,F,6053.0,Sarmiento,20,13.500000000,16.000000000,,8,4300
7244,2134966.0,2017-05-08,2134879,,48171.0,Alexis Niz,F,6053.0,Sarmiento,-6,-2.000000000,1.500000000,,9,4600
7245,2134966.0,2017-05-08,2134945,,15101.0,Nicolas Bianchi Arce,F,6053.0,Sarmiento,-7,-7.500000000,3.750000000,6.800000000,8,4300
7246,2134966.0,2017-05-08,,,192923.0,Guillermo Ferracutti,F,6053.0,Sarmiento,3,,,,0,2000
7247,2134966.0,2017-05-08,2134945,,52279.0,Adrian Scifo,F,6053.0,Sarmiento,-1,-5.500000000,3.000000000,,1,2300
7248,2134966.0,2017-05-08,2134914,,39376.0,Walter Busse,F,6053.0,Sarmiento,7,5.500000000,10.500000000,8.900000000,9,4600
7249,2134966.0,2017-05-08,2134945,,287315.0,Lucas Perez Godoy,F,6053.0,Sarmiento,-1,-9.000000000,0.250000000,,4,3100
7250,2134966.0,2017-05-08,,,248727.0,Nicolas Rinaldi,F,6053.0,Sarmiento,-4,,,,0,2000
7251,2134966.0,2017-05-08,2134945,,15208.0,Gervasio Nunez,F,6053.0,Sarmiento,9,-3.000000000,-4.000000000,,0,2000
7252,2134966.0,2017-05-08,2134945,,218292.0,Patricio Vidal,F,6053.0,Sarmiento,-4,-11.000000000,-8.500000000,,0,2000
7253,2134966.0,2017-05-08,2134945,,289917.0,Marcos Astina,F,6053.0,Sarmiento,-9,-6.000000000,3.250000000,,5,3400
7254,2134966.0,2017-05-08,2134945,,48150.0,Hector Cuevas,F,6053.0,Sarmiento,-12,-17.000000000,-12.750000000,,0,2000
7255,2134973.0,2017-05-13,2134954,2134998,404429.0,Mariano Andujar,G,5976.0,Estudiantes de La Plata,35,18.500000000,17.750000000,11.200000000,6,3700
7256,2134973.0,2017-05-13,2134954,2134998,91714.0,Matias Aguirregaray,D,5976.0,Estudiantes de La Plata,24,19.000000000,24.000000000,14.800000000,19,7400
7257,2134973.0,2017-05-13,2134954,2134998,50114.0,Jonathan Schunke,D,5976.0,Estudiantes de La Plata,13,13.000000000,15.500000000,6.400000000,8,4300
7258,2134973.0,2017-05-13,2134927,,13919.0,Leandro Desabato,D,5976.0,Estudiantes de La Plata,25,25.500000000,16.500000000,12.900000000,21,8000
7259,2134973.0,2017-05-13,2134954,2134998,14139.0,Sebastian Dubarbier,D,5976.0,Estudiantes de La Plata,13,11.000000000,12.000000000,,9,4600
7260,2134973.0,2017-05-13,2134954,2134998,13926.0,Rodrigo Brana,M,5976.0,Estudiantes de La Plata,15,5.500000000,5.500000000,,1,2300
7261,2134973.0,2017-05-13,2134954,2134998,78508.0,Facundo Sanchez,F,5976.0,Estudiantes de La Plata,8,7.000000000,6.750000000,5.600000000,6,3700
7262,2134973.0,2017-05-13,2134925,2134998,29755.0,Israel Damonte,M,5976.0,Estudiantes de La Plata,28,19.000000000,5.000000000,,5,3400
7263,2134973.0,2017-05-13,2134954,,433688.0,Bautista Cascini,M,5976.0,Estudiantes de La Plata,12,8.000000000,5.750000000,,4,3100
7264,2134973.0,2017-05-13,2134954,2134998,247719.0,Augusto Solari,M,5976.0,Estudiantes de La Plata,15,5.500000000,4.500000000,5.600000000,1,2300
7265,2134973.0,2017-05-13,2134954,2134998,24592.0,Lucas Viatri,F,5976.0,Estudiantes de La Plata,2,-1.500000000,3.000000000,10.300000000,0,2000
7266,2134973.0,2017-05-13,2134838,,449541.0,Ivan Gomez,M,5976.0,Estudiantes de La Plata,1,-5.000000000,,,0,2000
7267,2134973.0,2017-05-13,2134954,,229368.0,Juan Cavallaro,M,5976.0,Estudiantes de La Plata,1,-5.500000000,-2.250000000,,0,2000
7268,2134973.0,2017-05-13,,,403050.0,Elias Umere,F,5976.0,Estudiantes de La Plata,3,,,,0,2000
7269,2134973.0,2017-05-13,2134942,2134988,305002.0,Alexis Martin Arias,F,5988.0,Gimnasia y Esgrima La Plata,6,23.000000000,24.500000000,14.700000000,26,9400
7270,2134973.0,2017-05-13,2134942,,181036.0,Sebastian Gorga,F,5988.0,Gimnasia y Esgrima La Plata,-3,3.000000000,9.750000000,,12,5400
7271,2134973.0,2017-05-13,2134942,2134988,16618.0,Mauricio Romero,F,5988.0,Gimnasia y Esgrima La Plata,8,17.500000000,17.250000000,,18,7100
7272,2134973.0,2017-05-13,2134942,2134988,406304.0,Manuel Guanini,F,5988.0,Gimnasia y Esgrima La Plata,3,14.500000000,15.250000000,,20,7700
7273,2134973.0,2017-05-13,2134942,,52271.0,Facundo Oreja,F,5988.0,Gimnasia y Esgrima La Plata,2,10.500000000,13.250000000,,16,6600
7274,2134973.0,2017-05-13,2134942,2134988,402222.0,Nicolas Ibanez,F,5988.0,Gimnasia y Esgrima La Plata,6,0,1.500000000,0.300000000,1,2300
7275,2134973.0,2017-05-13,2134942,2134988,65393.0,Fabian Rinaudo,F,5988.0,Gimnasia y Esgrima La Plata,1,2.500000000,15.000000000,,18,7100
7276,2134973.0,2017-05-13,2134942,2134988,3788.0,Lucas Licht,F,5988.0,Gimnasia y Esgrima La Plata,-1,5.500000000,11.750000000,10.400000000,14,6000
7277,2134973.0,2017-05-13,2134942,2134988,400251.0,Eric Ramirez,F,5988.0,Gimnasia y Esgrima La Plata,10,7.500000000,,,3,2900
7278,2134973.0,2017-05-13,2134942,2134988,74671.0,Nicolas Mazzola,F,5988.0,Gimnasia y Esgrima La Plata,-4,-2.500000000,-1.000000000,,2,2600
7279,2134973.0,2017-05-13,2134942,2134988,91607.0,Brahian Aleman,F,5988.0,Gimnasia y Esgrima La Plata,10,12.000000000,11.500000000,,16,6600
7280,2134973.0,2017-05-13,2134911,2134988,19147.0,Sebastian Romero,F,5988.0,Gimnasia y Esgrima La Plata,-4,-2.000000000,-2.500000000,,3,2900
7281,2134973.0,2017-05-13,2134942,2134988,167544.0,Lorenzo Faravelli,F,5988.0,Gimnasia y Esgrima La Plata,3,3.000000000,9.000000000,,8,4300
7282,2134973.0,2017-05-13,2134882,,25416.0,Lucas Lobos,F,5988.0,Gimnasia y Esgrima La Plata,-3,-4.500000000,0.500000000,,0,2000
7283,2134980.0,2017-05-13,2134947,,240828.0,Guido Herrera,G,6062.0,Talleres,16,5.000000000,12.250000000,14.600000000,13,5700
7284,2134980.0,2017-05-13,2134947,,299945.0,Leandro Godoy,D,6062.0,Talleres,13,5.500000000,9.000000000,8.400000000,7,4000
7285,2134980.0,2017-05-13,2134947,,334595.0,Juan Komar,D,6062.0,Talleres,11,10.000000000,10.500000000,11.800000000,12,5400
7286,2134980.0,2017-05-13,2134934,,17772.0,Carlos Quintana,D,6062.0,Talleres,25,18.000000000,13.750000000,,9,4600
7287,2134980.0,2017-05-13,2134947,,417090.0,Ian Escobar,D,6062.0,Talleres,5,4.000000000,5.000000000,8.000000000,6,3700
7288,2134980.0,2017-05-13,2134947,,15264.0,Pablo Guinazu,M,6062.0,Talleres,3,6.500000000,4.500000000,4.900000000,5,3400
7289,2134980.0,2017-05-13,2134947,,150612.0,Leonardo Gil,M,6062.0,Talleres,10,8.000000000,7.000000000,7.300000000,7,4000
7290,2134980.0,2017-05-13,2134947,,333206.0,Victorio Ramis,F,6062.0,Talleres,6,3.000000000,3.250000000,2.700000000,2,2600
7291,2134980.0,2017-05-13,2134947,,400252.0,Nicolas Gimenez,M,6062.0,Talleres,8,1.000000000,0.500000000,,0,2000
7292,2134980.0,2017-05-13,2134947,,247901.0,Sebastian Palacios,F,6062.0,Talleres,1,5.000000000,11.000000000,13.400000000,14,6000
7293,2134980.0,2017-05-13,2134947,,154154.0,Ezequiel Rescaldani,F,6062.0,Talleres,24,8.500000000,3.500000000,,0,2000
7294,2134980.0,2017-05-13,2134810,,191205.0,Juan Ramirez,M,6062.0,Talleres,-6,-5.000000000,4.250000000,,4,3100
7295,2134980.0,2017-05-13,2134918,,50157.0,Gonzalo Martin Klusener,F,6062.0,Talleres,0,-2.500000000,-1.250000000,,0,2000
7296,2134980.0,2017-05-13,2134947,,192634.0,Jonathan Menendez,F,6062.0,Talleres,-5,-4.000000000,-1.250000000,6.800000000,4,3100
7297,2134980.0,2017-05-13,2134949,2134995,306893.0,Lucas Acosta,F,5923.0,Belgrano,5,13.500000000,12.250000000,,15,6300
7298,2134980.0,2017-05-13,2134949,2134995,288100.0,Renzo Saravia,F,5923.0,Belgrano,8,16.000000000,13.250000000,,14,6000
7299,2134980.0,2017-05-13,2134846,,102592.0,Esteban Espindola,F,5923.0,Belgrano,-5,-4.000000000,,,3,2900
7300,2134980.0,2017-05-13,2134933,2134995,52804.0,Lucas Aveldano,F,5923.0,Belgrano,5,5.500000000,11.750000000,12.600000000,13,5700
7301,2134980.0,2017-05-13,2134933,2134995,50213.0,Sebastian Luna,F,5923.0,Belgrano,10,4.000000000,6.500000000,,5,3400
7302,2134980.0,2017-05-13,2134949,2134995,51364.0,Mariano Barbieri,F,5923.0,Belgrano,10,6.500000000,3.500000000,,2,2600
7303,2134980.0,2017-05-13,2134949,2134995,48140.0,Guillermo Martin Farre,F,5923.0,Belgrano,10,8.000000000,10.250000000,7.400000000,8,4300
7304,2134980.0,2017-05-13,2134949,2134995,66388.0,Federico Lertora,F,5923.0,Belgrano,8,8.000000000,7.750000000,8.100000000,8,4300
7305,2134980.0,2017-05-13,2134949,2134995,48126.0,Fernando Marquez,F,5923.0,Belgrano,14,5.500000000,5.000000000,,3,2900
7306,2134980.0,2017-05-13,2134949,,36765.0,Matias Suarez,F,5923.0,Belgrano,17,7.500000000,1.250000000,7.300000000,4,3100
7307,2134980.0,2017-05-13,2134949,,22986.0,Claudio Bieler,F,5923.0,Belgrano,4,4.000000000,-0.500000000,0.400000000,-1,2000
7308,2134980.0,2017-05-13,2134949,2134995,433963.0,Cristian Romero,F,5923.0,Belgrano,-6,5.000000000,4.000000000,,6,3700
7309,2134980.0,2017-05-13,2134949,2134995,50314.0,Jorge Velazquez,F,5923.0,Belgrano,-1,-2.500000000,2.250000000,6.400000000,4,3100
7310,2134980.0,2017-05-13,2134949,2134995,220758.0,Lucas Melano,F,5923.0,Belgrano,-6,-3.000000000,-0.500000000,,3,2900
7311,2134979.0,2017-05-13,2134966,,75168.0,Hilario Navarro,G,5920.0,Banfield,11,17.000000000,17.750000000,14.600000000,18,7100
7312,2134979.0,2017-05-13,2134966,,220645.0,Gonzalo Bettini,D,5920.0,Banfield,20,22.500000000,15.000000000,17.600000000,16,6600
7313,2134979.0,2017-05-13,2134966,,1529.0,Renato Civelli,D,5920.0,Banfield,20,21.000000000,12.250000000,,14,6000
7314,2134979.0,2017-05-13,2134966,,14185.0,Carlos Matheu,D,5920.0,Banfield,5,9.000000000,9.250000000,10.700000000,12,5400
7315,2134979.0,2017-05-13,2134966,,428928.0,Alexis Soto,D,5920.0,Banfield,10,10.000000000,11.500000000,13.000000000,10,4900
7316,2134979.0,2017-05-13,2134966,,14282.0,Mauricio Sperduti,F,5920.0,Banfield,20,13.000000000,10.750000000,7.000000000,8,4300
7317,2134979.0,2017-05-13,2134966,,356125.0,Eric Remedi,M,5920.0,Banfield,5,8.500000000,8.250000000,7.900000000,8,4300
7318,2134979.0,2017-05-13,2134966,,299305.0,Emanuel Cecchini,M,5920.0,Banfield,11,15.500000000,12.250000000,12.300000000,13,5700
7319,2134979.0,2017-05-13,2134966,,13880.0,Nicolas Bertolo,M,5920.0,Banfield,50,33.500000000,32.000000000,20.900000000,19,7400
7320,2134979.0,2017-05-13,2134966,,25509.0,Brian Sarmiento,F,5920.0,Banfield,19,16.000000000,10.000000000,7.700000000,8,4300
7321,2134979.0,2017-05-13,2134966,,13860.0,Dario Cvitanich,F,5920.0,Banfield,5,27.000000000,21.000000000,,29,10000
7322,2134979.0,2017-05-13,2134946,,356433.0,Jorge Rodriguez,D,5920.0,Banfield,12,6.000000000,1.000000000,9.900000000,7,4000
7323,2134979.0,2017-05-13,2134904,,58923.0,Juan Manuel Cobo,M,5920.0,Banfield,2,2.000000000,4.000000000,,4,3100
7324,2134979.0,2017-05-13,2134946,,346021.0,Adrian Sporle,M,5920.0,Banfield,0,5.000000000,2.500000000,,4,3100
7325,2134995.0,2017-05-20,2134980,,306893.0,Lucas Acosta,G,5923.0,Belgrano,5,5.000000000,8.000000000,18.600000000,13,5700
7326,2134995.0,2017-05-20,2134980,,288100.0,Renzo Saravia,D,5923.0,Belgrano,9,8.500000000,11.000000000,13.400000000,15,6300
7327,2134995.0,2017-05-20,2134980,,433963.0,Cristian Romero,D,5923.0,Belgrano,17,5.500000000,5.250000000,,4,3100
7328,2134995.0,2017-05-20,2134980,,52804.0,Lucas Aveldano,D,5923.0,Belgrano,30,17.500000000,14.250000000,14.400000000,12,5400
7329,2134995.0,2017-05-20,2134949,,15318.0,Juan Quiroga,D,5923.0,Belgrano,6,7.500000000,9.500000000,,8,4300
7330,2134995.0,2017-05-20,2134980,,220758.0,Lucas Melano,F,5923.0,Belgrano,17,5.500000000,4.250000000,3.500000000,0,2000
7331,2134995.0,2017-05-20,2134980,,48140.0,Guillermo Martin Farre,M,5923.0,Belgrano,4,7.000000000,3.750000000,7.000000000,9,4600
7332,2134995.0,2017-05-20,2134980,,66388.0,Federico Lertora,M,5923.0,Belgrano,6,7.000000000,5.750000000,7.700000000,8,4300
7333,2134995.0,2017-05-20,2134980,,51364.0,Mariano Barbieri,F,5923.0,Belgrano,28,19.000000000,10.250000000,,5,3400
7334,2134995.0,2017-05-20,2134949,,116412.0,Claudio Aquino,M,5923.0,Belgrano,4,2.000000000,-0.750000000,,0,2000
7335,2134995.0,2017-05-20,2134980,,48126.0,Fernando Marquez,F,5923.0,Belgrano,8,11.000000000,8.000000000,,5,3400
7336,2134995.0,2017-05-20,2134980,,50213.0,Sebastian Luna,D,5923.0,Belgrano,8,9.000000000,5.000000000,5.600000000,5,3400
7337,2134995.0,2017-05-20,2134980,,50314.0,Jorge Velazquez,M,5923.0,Belgrano,-4,-2.500000000,1.250000000,5.000000000,4,3100
7338,2134995.0,2017-05-20,,,470860.0,Tomas Attis,F,5923.0,Belgrano,-6,,,,0,2000
7339,2134994.0,2017-05-21,2134948,,169059.0,Rodrigo Rey,G,5992.0,Godoy Cruz,5,15.000000000,20.000000000,25.000000000,26,9400
7340,2134994.0,2017-05-21,2134948,,176507.0,Luciano Abecasis,D,5992.0,Godoy Cruz,25,22.500000000,24.000000000,15.600000000,17,6900
7341,2134994.0,2017-05-21,2134948,,90751.0,Leonel Galeano,D,5992.0,Godoy Cruz,22,15.500000000,13.500000000,,8,4300
7342,2134994.0,2017-05-21,2134948,,176351.0,Sebastian Olivarez,D,5992.0,Godoy Cruz,11,12.500000000,10.000000000,,9,4600
7343,2134994.0,2017-05-21,2134948,,230509.0,Marcelo Benitez,M,5992.0,Godoy Cruz,10,11.500000000,7.500000000,3.900000000,6,3700
7344,2134994.0,2017-05-21,,,482828.0,Agustin Verdugo,M,5992.0,Godoy Cruz,2,,,,0,2000
7345,2134994.0,2017-05-21,2134948,,422770.0,Fabian Henriquez,M,5992.0,Godoy Cruz,22,13.500000000,14.500000000,,13,5700
7346,2134994.0,2017-05-21,2134917,,209525.0,Gaston Gimenez,M,5992.0,Godoy Cruz,31,16.500000000,9.750000000,,4,3100
7347,2134994.0,2017-05-21,2134948,,390245.0,Angelo Gonzalez,M,5992.0,Godoy Cruz,8,5.000000000,-1.000000000,-2.100000000,1,2300
7348,2134994.0,2017-05-21,2134948,,176352.0,Juan Garro,F,5992.0,Godoy Cruz,76,38.000000000,22.500000000,,6,3700
7349,2134994.0,2017-05-21,2134818,,63700.0,Santiago Garcia,F,5992.0,Godoy Cruz,36,15.000000000,7.500000000,,0,2000
7350,2134994.0,2017-05-21,2134905,,247890.0,Facundo Cobos,D,5992.0,Godoy Cruz,11,15.500000000,,,10,4900
7351,2134994.0,2017-05-21,2134948,,193682.0,Maximiliano Correa,M,5992.0,Godoy Cruz,0,4.500000000,2.750000000,5.000000000,6,3700
7352,2134994.0,2017-05-21,,,482621.0,Fernando Nunez,F,5992.0,Godoy Cruz,4,,,,0,2000
7353,2134998.0,2017-05-22,2134952,,14184.0,Adrian Gabbarini,G,6031.0,Olimpo,27,33.000000000,18.750000000,,16,6600
7354,2134998.0,2017-05-22,2134952,,50238.0,Cristian Villanueva,D,6031.0,Olimpo,29,17.500000000,18.750000000,17.000000000,14,6000
7355,2134998.0,2017-05-22,2134952,,329719.0,Yonatan Cabral,D,6031.0,Olimpo,16,12.500000000,13.250000000,,8,4300
7356,2134998.0,2017-05-22,2134952,,91617.0,Carlos Rodriguez,D,6031.0,Olimpo,20,33.500000000,27.500000000,20.100000000,31,10000
7357,2134998.0,2017-05-22,2134930,,247720.0,Nicolas Pantaleone,D,6031.0,Olimpo,26,11.500000000,15.250000000,,9,4600
7358,2134998.0,2017-05-22,2134952,,207384.0,Francisco Pizzini,F,6031.0,Olimpo,30,16.000000000,8.500000000,8.600000000,4,3100
7359,2134998.0,2017-05-22,2134952,,232701.0,Lucas Villarruel,M,6031.0,Olimpo,15,7.500000000,4.000000000,8.900000000,5,3400
7360,2134998.0,2017-05-22,2134952,,24232.0,Emiliano Tellechea,M,6031.0,Olimpo,10,2.000000000,9.750000000,12.000000000,12,5400
7361,2134998.0,2017-05-22,2134952,,187200.0,Rodrigo Cabalucci,F,6031.0,Olimpo,7,7.500000000,13.250000000,,15,6300
7362,2134998.0,2017-05-22,2134952,,435509.0,Franco Troyansky,M,6031.0,Olimpo,-4,-5.500000000,-0.750000000,,1,2300
7363,2134998.0,2017-05-22,2134952,,125537.0,Fernando Coniglio,F,6031.0,Olimpo,44,18.000000000,6.750000000,5.900000000,0,2000
7364,2134998.0,2017-05-22,2134872,,235249.0,Ezequiel Parnisari,D,6031.0,Olimpo,13,13.000000000,12.250000000,,11,5100
7365,2134998.0,2017-05-22,2134952,,52809.0,Jonatan Blanco,M,6031.0,Olimpo,-2,-1.000000000,1.250000000,11.600000000,9,4600
7366,2134998.0,2017-05-22,2134952,,115055.0,Eial Strahman,F,6031.0,Olimpo,-4,-4.000000000,1.500000000,,1,2300
7367,2134998.0,2017-05-22,2134973,,404429.0,Mariano Andujar,F,5976.0,Estudiantes de La Plata,6,20.500000000,17.750000000,10.600000000,14,6000
7368,2134998.0,2017-05-22,2134973,,91714.0,Matias Aguirregaray,F,5976.0,Estudiantes de La Plata,-10,7.000000000,20.750000000,13.300000000,19,7400
7369,2134998.0,2017-05-22,2134973,,50114.0,Jonathan Schunke,F,5976.0,Estudiantes de La Plata,-8,2.500000000,9.500000000,4.900000000,11,5100
7370,2134998.0,2017-05-22,2134809,,334510.0,Julian Marchioni,F,5976.0,Estudiantes de La Plata,-10,-2.000000000,,,5,3400
7371,2134998.0,2017-05-22,2134973,,14139.0,Sebastian Dubarbier,F,5976.0,Estudiantes de La Plata,-15,-1.000000000,4.250000000,,12,5400
7372,2134998.0,2017-05-22,2134973,,78508.0,Facundo Sanchez,F,5976.0,Estudiantes de La Plata,-7,0.500000000,3.250000000,4.400000000,6,3700
7373,2134998.0,2017-05-22,2134973,,29755.0,Israel Damonte,F,5976.0,Estudiantes de La Plata,-8,10.000000000,2.000000000,,12,5400
7374,2134998.0,2017-05-22,2134973,,13926.0,Rodrigo Brana,F,5976.0,Estudiantes de La Plata,14,14.500000000,7.750000000,,6,3700
7375,2134998.0,2017-05-22,2134973,,247719.0,Augusto Solari,F,5976.0,Estudiantes de La Plata,-1,7.000000000,3.250000000,5.300000000,5,3400
7376,2134998.0,2017-05-22,2134973,,24592.0,Lucas Viatri,F,5976.0,Estudiantes de La Plata,-13,-5.500000000,-3.750000000,8.000000000,7,4000
7377,2134998.0,2017-05-22,2134927,,352061.0,Juan Otero,F,5976.0,Estudiantes de La Plata,2,2.500000000,-0.750000000,,-3,2000
7378,2134998.0,2017-05-22,2134954,,398814.0,Juan Cejas,F,5976.0,Estudiantes de La Plata,-15,-12.500000000,-12.000000000,,0,2000
7379,2134998.0,2017-05-22,2134927,,23076.0,Javier Toledo,F,5976.0,Estudiantes de La Plata,-19,-9.500000000,-3.250000000,2.700000000,7,4000
7380,2134988.0,2017-05-23,2134973,,305002.0,Alexis Martin Arias,G,5988.0,Gimnasia y Esgrima La Plata,7,6.500000000,16.000000000,15.200000000,20,7700
7381,2134988.0,2017-05-23,2134786,,351635.0,Ezequiel Augusto Bonifacio,D,5988.0,Gimnasia y Esgrima La Plata,3,12.500000000,,,11,5100
7382,2134988.0,2017-05-23,2134973,,16618.0,Mauricio Romero,D,5988.0,Gimnasia y Esgrima La Plata,-1,3.500000000,13.000000000,,17,6900
7383,2134988.0,2017-05-23,2134973,,406304.0,Manuel Guanini,D,5988.0,Gimnasia y Esgrima La Plata,4,3.500000000,14.000000000,13.800000000,15,6300
7384,2134988.0,2017-05-23,2134973,,3788.0,Lucas Licht,D,5988.0,Gimnasia y Esgrima La Plata,11,5.000000000,9.500000000,11.400000000,11,5100
7385,2134988.0,2017-05-23,2134973,,167544.0,Lorenzo Faravelli,M,5988.0,Gimnasia y Esgrima La Plata,-11,-4.000000000,-0.250000000,10.300000000,6,3700
7386,2134988.0,2017-05-23,2134973,,65393.0,Fabian Rinaudo,M,5988.0,Gimnasia y Esgrima La Plata,1,1.000000000,9.500000000,,9,4600
7387,2134988.0,2017-05-23,2134973,,19147.0,Sebastian Romero,M,5988.0,Gimnasia y Esgrima La Plata,-2,-3.000000000,0.750000000,,0,2000
7388,2134988.0,2017-05-23,2134973,,91607.0,Brahian Aleman,M,5988.0,Gimnasia y Esgrima La Plata,19,14.500000000,16.000000000,,12,5400
7389,2134988.0,2017-05-23,2134973,,74671.0,Nicolas Mazzola,F,5988.0,Gimnasia y Esgrima La Plata,-17,-10.500000000,-5.500000000,,0,2000
7390,2134988.0,2017-05-23,2134973,,400251.0,Eric Ramirez,F,5988.0,Gimnasia y Esgrima La Plata,-11,-0.500000000,,,4,3100
7391,2134988.0,2017-05-23,2134817,,365801.0,Leandro Contin,F,5988.0,Gimnasia y Esgrima La Plata,-18,-9.000000000,,,0,2000
7392,2134988.0,2017-05-23,2134973,,402222.0,Nicolas Ibanez,F,5988.0,Gimnasia y Esgrima La Plata,-18,-6.000000000,-2.000000000,0.100000000,1,2300
7393,2134988.0,2017-05-23,2134911,,304760.0,Ramiro Carrera,F,5988.0,Gimnasia y Esgrima La Plata,-12,-4.500000000,-3.500000000,,4,3100
7394,2134988.0,2017-05-23,2134937,,289906.0,Augusto Batalla,F,6042.0,River Plate,36,27.000000000,17.750000000,11.200000000,11,5100
7395,2134988.0,2017-05-23,2134937,,86171.0,Jorge Moreira,F,6042.0,River Plate,4,15.000000000,14.500000000,,18,7100
7396,2134988.0,2017-05-23,2134937,,13867.0,Jonathan Maidana,F,6042.0,River Plate,9,14.500000000,14.000000000,,20,7700
7397,2134988.0,2017-05-23,2134937,,404648.0,Lucas Martinez Quarta,F,6042.0,River Plate,18,17.000000000,10.000000000,10.600000000,12,5400
7398,2134988.0,2017-05-23,2134906,,91623.0,Camilo Mayada,F,6042.0,River Plate,6,4.000000000,1.250000000,,4,3100
7399,2134988.0,2017-05-23,2134937,,157149.0,Ignacio Fernandez,F,6042.0,River Plate,6,8.500000000,9.000000000,4.100000000,6,3700
7400,2134988.0,2017-05-23,2134937,,3333.0,Leonardo Ponzio,F,6042.0,River Plate,14,12.000000000,12.500000000,,12,5400
7401,2134988.0,2017-05-23,2134937,,50122.0,Ariel Rojas,F,6042.0,River Plate,14,7.500000000,5.000000000,1.000000000,5,3400
7402,2134988.0,2017-05-23,2134937,,51346.0,Gonzalo Martinez,F,6042.0,River Plate,19,13.500000000,12.500000000,12.600000000,13,5700
7403,2134988.0,2017-05-23,2134937,,192930.0,Lucas Alario,F,6042.0,River Plate,25,12.500000000,22.000000000,14.700000000,21,8000
7404,2134988.0,2017-05-23,2134937,,289915.0,Sebastian Driussi,F,6042.0,River Plate,29,30.500000000,19.750000000,14.900000000,16,6600
7405,2134988.0,2017-05-23,2134844,,48133.0,Luciano Lollo,F,6042.0,River Plate,0,7.000000000,,,7,4000
7406,2134988.0,2017-05-23,2134875,,443649.0,Tomas Andrade,F,6042.0,River Plate,4,-1.000000000,-8.000000000,,0,2000
7407,2134988.0,2017-05-23,2134937,,110203.0,Carlos Auzqui,F,6042.0,River Plate,21,7.500000000,3.250000000,5.000000000,-2,2000
7408,2135001.0,2017-05-26,2134806,,59265.0,Matias Vega,G,5897.0,Aldosivi,6,14.000000000,10.250000000,,12,5400
7409,2135001.0,2017-05-26,,,68927.0,Ismael Quilez,D,5897.0,Aldosivi,12,,,,0,2000
7410,2135001.0,2017-05-26,2134956,,256246.0,Alan Alegre,D,5897.0,Aldosivi,8,3.000000000,2.750000000,,7,4000
7411,2135001.0,2017-05-26,,,185498.0,Jonathan Galvan,D,5897.0,Aldosivi,10,,,,0,2000
7412,2135001.0,2017-05-26,,,141075.0,Franco Canever,D,5897.0,Aldosivi,10,,,,0,2000
7413,2135001.0,2017-05-26,2134956,,115137.0,Nahuel Yeri,M,5897.0,Aldosivi,20,7.000000000,2.000000000,,0,2000
7414,2135001.0,2017-05-26,,,61279.0,Roberto Brum,M,5897.0,Aldosivi,10,,,,0,2000
7415,2135001.0,2017-05-26,,,201707.0,Leandro Sosa,D,5897.0,Aldosivi,17,,,,0,2000
7416,2135001.0,2017-05-26,,,13936.0,Pablo Luguercio,F,5897.0,Aldosivi,15,,,,0,2000
7417,2135001.0,2017-05-26,,,58206.0,Antonio Medina,M,5897.0,Aldosivi,12,,,,0,2000
7418,2135001.0,2017-05-26,2134956,,247934.0,Nicolas Miracco,M,5897.0,Aldosivi,6,-5.000000000,-6.000000000,,0,2000
7419,2135001.0,2017-05-26,,,234305.0,Ramiro Arias,D,5897.0,Aldosivi,0,,,,0,2000
7420,2135001.0,2017-05-26,,,189193.0,Sebastian Navarro,M,5897.0,Aldosivi,2,,,,0,2000
7421,2135001.0,2017-05-26,2134941,,160014.0,Joel Acosta,F,5897.0,Aldosivi,0,-6.000000000,-3.750000000,,0,2000
7422,2135001.0,2017-05-26,2134954,,91568.0,Martin Campana,F,6002.0,Independiente,12,17.000000000,8.500000000,9.000000000,11,5100
7423,2135001.0,2017-05-26,2134954,,289918.0,Fabricio Bustos,F,6002.0,Independiente,8,11.500000000,11.750000000,11.800000000,17,6900
7424,2135001.0,2017-05-26,2134954,,472166.0,Alan Franco,F,6002.0,Independiente,15,7.500000000,3.750000000,,5,3400
7425,2135001.0,2017-05-26,2134954,,102599.0,Nicolas Tagliafico,F,6002.0,Independiente,15,10.500000000,12.250000000,14.200000000,15,6300
