Date,F1,F2,M1,M2,D1,D2,U1,U2,G,Total
2016-02-13,6,7,4,27,2,9,38,11,34,138
2016-02-13,32,6,38,36,10,2,6,5,22,157
2016-02-13,6,6,18,12,9,2,6,4,35,98
2016-02-13,6,6,3,7,16,4,5,4,15,66
2016-02-13,32,6,4,18,2,4,8,10,35,119
2016-02-13,6,28,4,7,5,8,4,10,15,87
2016-02-13,9,6,6,55,10,4,10,7,15,122
2016-02-13,9,6,4,7,40,15,7,8,28,124
2016-02-13,5,3,11,12,8,4,4,10,35,92
2016-02-13,3,27,3,11,11,10,27,5,22,119
2016-02-13,5,6,4,38,6,17,4,7,15,102
2016-02-13,28,9,10,6,5,4,10,6,15,93
2016-02-13,3,6,18,36,10,4,9,32,15,133
2016-02-13,5,6,5,5,5,10,15,5,34,90
2016-02-13,32,7,5,10,3,4,9,4,45,119
2016-02-13,9,28,5,5,10,10,11,3,15,96
2016-02-13,6,3,5,10,7,15,10,4,34,94
2016-02-13,6,3,36,5,10,6,6,10,27,109
2016-02-13,6,6,12,10,10,2,3,17,27,93
2016-02-13,28,6,10,10,10,2,9,3,27,105
2016-02-13,5,7,10,3,10,2,10,17,28,92
2016-02-13,5,9,10,4,40,8,17,12,27,132
2016-02-13,6,9,7,6,2,6,27,7,35,105
2016-02-13,6,28,5,4,3,10,9,3,45,113
2016-02-13,5,6,11,27,16,10,5,10,27,117
2016-02-13,27,28,5,6,2,5,5,18,28,124
2016-02-13,6,6,5,18,2,2,17,4,34,94
2016-02-13,6,7,55,10,2,4,36,12,35,167
2016-02-13,7,6,3,6,5,10,5,10,22,74
2016-02-13,6,28,10,6,2,4,3,27,22,108
2016-02-13,28,32,36,18,4,11,7,36,22,194
2016-02-13,32,6,5,5,5,8,12,10,34,117
2016-02-13,6,27,5,3,10,10,27,9,15,112
2016-02-13,27,7,12,10,4,3,28,3,28,122
2016-02-13,6,32,3,18,40,4,27,10,34,174
2016-02-13,28,27,5,9,2,10,10,38,15,144
2016-02-13,32,5,6,18,4,7,12,9,45,138
2016-02-13,6,3,6,3,10,2,5,7,22,64
2016-02-13,5,6,55,7,4,11,27,11,28,154
2016-02-13,3,6,3,6,10,10,6,9,45,98
2016-02-13,3,6,6,5,10,10,4,10,45,99
2016-02-13,32,6,11,4,4,6,3,11,34,111
2016-02-13,27,3,5,9,4,8,6,10,15,87
2016-02-13,7,6,5,5,10,4,10,10,45,102
2016-02-13,7,32,36,38,16,4,7,6,35,181
2016-02-13,6,32,6,5,10,5,3,3,28,98
2016-02-13,7,6,10,36,10,4,9,11,28,121
2016-02-13,32,6,4,10,10,15,4,9,15,105
2016-02-13,6,27,10,3,2,2,10,4,15,79
2016-02-13,6,7,10,36,4,7,10,5,28,113
2016-02-13,6,28,9,4,9,10,5,8,45,124
2016-02-13,28,5,6,5,4,10,55,7,22,142
2016-02-13,32,28,55,5,10,10,4,12,28,184
2016-02-13,32,6,6,5,4,10,5,3,15,86
2016-02-13,32,6,9,11,5,6,8,6,28,111
2016-02-13,27,6,18,36,28,3,6,5,15,144
2016-02-13,32,5,55,5,10,5,6,7,34,159
2016-02-13,32,6,27,6,17,7,6,28,27,156
2016-02-13,7,5,38,5,4,4,27,6,22,118
2016-02-13,9,3,5,6,10,7,6,7,28,81
2016-02-13,6,6,7,38,4,10,10,4,15,100
2016-02-13,28,27,6,5,16,28,6,9,34,159
2016-02-13,5,6,4,10,2,2,7,55,27,118
2016-02-13,6,7,27,10,10,10,4,3,27,104
2016-02-13,6,7,18,5,5,5,9,5,45,105
2016-02-13,7,32,3,27,7,2,15,10,35,138
2016-02-13,5,7,5,5,9,5,10,4,27,77
2016-02-13,27,6,4,6,10,11,16,4,15,99
2016-02-13,5,6,4,5,2,8,10,6,22,68
2016-02-13,6,3,55,11,4,5,5,27,35,151
2016-02-13,6,32,3,3,10,28,18,10,15,125
2016-02-13,9,7,5,5,17,2,6,9,15,75
2016-02-13,6,6,10,4,4,28,7,36,45,146
2016-02-13,3,32,55,4,6,10,5,38,34,187
2016-02-13,27,9,18,4,28,4,38,6,27,161
2016-02-13,27,6,12,38,4,4,8,55,35,189
2016-02-13,5,6,9,12,5,15,32,10,27,121
2016-02-13,6,9,6,5,3,2,10,17,15,73
2016-02-13,6,5,55,7,8,2,28,10,27,148
2016-02-13,32,6,9,27,9,10,15,5,28,141
2016-02-13,6,6,5,5,2,5,15,10,15,69
2016-02-13,32,9,10,38,6,15,9,3,15,137
2016-02-13,28,32,3,18,15,3,10,12,15,136
2016-02-13,27,32,11,4,2,3,15,28,34,156
2016-02-13,6,5,4,18,15,10,10,12,35,115
2016-02-13,6,5,5,4,4,10,5,5,45,89
2016-02-13,7,9,6,3,7,10,4,11,15,72
2016-02-13,6,32,38,55,4,10,17,11,45,218
2016-02-13,3,28,4,18,17,3,5,7,34,119
2016-02-13,9,6,18,10,2,7,11,6,15,84
2016-02-13,3,6,7,36,40,8,28,10,15,153
2016-02-13,27,32,5,6,10,6,10,5,15,116
2016-02-13,9,6,18,10,2,8,17,4,27,101
2016-02-13,27,6,11,5,7,15,27,18,22,138
2016-02-13,27,6,27,5,8,4,3,3,27,110
2016-02-13,6,6,5,4,8,4,16,7,15,71
2016-02-13,7,27,10,3,10,2,9,10,28,106
2016-02-13,6,5,3,55,7,7,10,10,15,118
2016-02-13,6,9,11,6,10,9,6,40,45,142
2016-02-13,6,7,6,11,4,2,7,5,27,75
2016-02-13,7,6,5,18,17,8,6,28,45,140
2016-02-13,6,9,6,4,4,3,3,10,45,90
2016-02-13,5,3,11,10,6,7,6,8,22,78
2016-02-13,6,27,6,3,4,10,6,6,45,113
2016-02-13,3,5,6,10,4,5,3,10,35,81
2016-02-13,6,28,10,9,10,10,10,27,15,125
2016-02-13,6,9,5,7,4,2,10,9,15,67
2016-02-13,6,6,4,11,16,8,27,4,35,117
2016-02-13,6,28,27,4,4,2,28,8,34,141
2016-02-13,27,6,38,6,7,2,7,4,15,112
2016-02-13,28,5,38,5,4,15,11,6,15,127
2016-02-13,9,6,36,4,8,11,7,5,28,114
2016-02-13,6,32,9,3,10,4,4,5,27,100
2016-02-13,6,28,55,4,4,5,6,15,27,150
2016-02-13,27,3,7,3,10,8,11,4,34,107
2016-02-13,27,5,12,5,2,5,10,27,34,127
2016-02-13,6,27,4,5,5,10,7,5,34,103
2016-02-13,6,32,27,10,6,4,6,10,15,116
2016-02-13,28,7,12,4,4,2,9,32,22,120
2016-02-13,3,7,5,4,3,11,5,9,34,81
2016-02-13,6,6,4,5,15,5,4,10,45,100
2016-02-13,32,3,18,3,10,10,40,12,34,162
2016-02-13,3,6,5,4,11,2,3,9,22,65
2016-02-13,32,5,5,5,10,9,3,27,45,141
2016-02-13,5,9,4,9,28,15,18,5,35,128
2016-02-13,6,7,55,7,15,10,17,7,34,158
2016-02-13,7,6,5,27,8,7,32,5,22,119
2016-02-13,32,28,9,4,6,5,32,10,34,160
2016-02-13,9,5,38,36,10,5,36,6,45,190
2016-02-13,6,6,5,3,40,10,10,4,34,118
2016-02-13,7,9,3,5,6,2,5,3,45,85
2016-02-13,5,7,5,3,11,17,36,5,28,117
2016-02-13,32,28,6,27,3,7,28,7,22,160
2016-02-13,28,27,4,10,5,4,10,16,45,149
2016-02-13,6,28,11,3,4,10,15,7,28,112
2016-02-13,7,27,55,3,4,28,5,3,45,177
2016-02-13,5,6,4,5,8,10,10,9,28,85
2016-02-13,28,6,5,4,5,3,7,5,45,108
2016-02-13,9,3,12,38,2,2,6,36,22,130
2016-02-13,6,6,3,4,10,4,38,10,35,116
2016-02-13,6,28,38,3,2,17,9,10,35,148
2016-02-13,3,6,27,55,17,28,4,6,28,174
2016-02-13,6,7,18,6,10,10,32,6,15,110
2016-02-13,6,3,7,9,8,7,7,5,34,86
2016-02-13,6,28,36,6,4,15,10,6,22,133
2016-02-13,28,9,10,27,9,3,6,28,15,135
2016-02-13,6,9,3,27,8,15,4,3,15,90
2016-02-13,27,7,38,12,6,2,4,6,28,130
2016-02-13,9,6,5,36,3,10,28,10,15,122
2016-02-13,28,6,3,27,6,10,3,4,15,102
2016-02-13,6,27,10,5,8,8,12,28,35,139
2016-02-13,7,6,5,36,7,4,27,6,35,133
2016-02-13,9,6,3,38,3,10,18,5,15,107
2016-02-13,6,7,5,6,11,10,5,6,45,101
2016-02-13,32,6,12,3,11,28,11,27,15,145
2016-02-13,27,6,3,55,11,2,9,6,45,164
2016-02-13,6,3,12,4,10,2,28,10,15,90
2016-02-13,5,6,12,5,11,10,5,7,34,95
2016-02-13,7,32,3,4,4,2,10,15,27,104
2016-02-13,6,9,4,9,16,17,10,4,15,90
2016-02-13,6,3,55,6,28,16,15,6,15,150
2016-02-13,6,7,36,10,9,15,10,10,22,125
2016-02-13,5,6,6,11,10,10,4,6,15,73
2016-02-13,6,28,4,55,2,10,9,10,35,159
2016-02-13,32,7,55,12,10,4,5,3,27,155
2016-02-13,3,6,9,12,7,11,5,7,27,87
2016-02-13,7,3,10,10,17,11,10,6,45,119
2016-02-13,5,28,27,18,4,8,3,7,28,128
2016-02-13,6,3,9,12,3,17,6,9,15,80
2016-02-13,6,6,12,11,2,28,3,4,22,94
2016-02-13,27,3,10,18,9,7,5,8,35,122
2016-02-13,28,9,11,10,2,10,40,8,27,145
2016-02-13,28,6,38,18,7,2,7,5,28,139
2016-02-13,3,28,4,12,15,3,10,10,22,107
2016-02-13,6,6,3,6,4,10,7,16,28,86
2016-02-13,3,6,38,7,10,4,3,12,28,111
2016-02-13,28,7,5,4,4,28,7,10,22,115
2016-02-13,7,6,10,6,3,4,27,27,45,135
2016-02-13,6,9,7,27,5,40,3,6,22,125
2016-02-13,6,28,9,4,10,15,4,9,45,130
2016-02-13,3,9,38,5,16,15,4,10,15,115
2016-02-13,6,27,27,36,4,15,5,10,22,152
2016-02-13,6,27,3,38,17,10,28,4,22,155
2016-02-13,3,9,55,4,10,17,40,28,27,193
2016-02-13,28,6,36,4,2,2,5,27,35,145
2016-02-13,6,5,27,55,4,4,38,9,22,170
2016-02-13,3,6,5,4,28,11,18,16,34,125
2016-02-13,3,5,9,5,10,7,7,12,35,93
2016-02-13,6,7,55,10,2,8,12,4,27,131
2016-02-13,3,27,6,4,2,9,15,6,28,100
2016-02-13,7,6,27,3,3,40,3,11,27,127
2016-02-13,5,27,38,5,10,28,6,9,15,143
2016-02-13,6,5,12,5,17,2,10,10,22,89
2016-02-13,6,32,5,3,7,16,7,6,34,116
2016-02-13,5,6,5,4,10,4,11,10,45,100
2016-02-13,32,6,9,7,10,10,7,6,27,114
2016-02-13,27,6,3,27,10,4,27,10,28,142
2016-02-13,6,32,5,4,9,5,6,5,45,117
2016-02-13,28,3,6,7,2,10,27,3,28,114
2016-02-13,5,6,9,5,11,2,27,5,35,105
2016-02-13,5,9,6,3,2,9,40,6,15,95
2016-02-13,32,6,7,5,3,10,27,10,15,115
2016-02-13,6,6,38,10,9,10,4,7,28,118
2016-02-13,9,6,4,55,28,7,10,4,35,158
2016-02-13,7,28,12,5,16,8,5,7,22,110
2016-02-13,6,28,18,4,3,15,18,6,15,113
2016-02-13,6,27,7,27,10,3,15,3,45,143
2016-02-13,7,6,5,27,8,5,5,3,34,100
2016-02-13,27,5,6,36,7,2,3,3,15,104
2016-02-13,6,6,5,27,2,10,15,6,45,122
2016-02-13,28,32,4,10,28,4,5,8,35,154
2016-02-13,6,6,6,7,10,8,7,40,34,124
2016-02-13,6,27,9,11,11,4,10,40,34,152
2016-02-13,7,5,7,9,4,4,6,28,34,104
2016-02-13,6,5,6,12,17,11,55,3,28,143
2016-02-13,5,3,38,55,11,4,4,6,27,153
2016-02-13,28,27,9,5,11,6,9,10,15,120
2016-02-13,6,28,6,38,2,2,7,10,22,121
2016-02-13,27,32,38,3,2,2,5,5,35,149
2016-02-13,5,6,10,3,10,11,9,15,15,84
2016-02-13,7,5,6,3,10,2,5,4,34,76
2016-02-13,27,6,10,55,10,2,6,36,35,187
2016-02-13,6,6,10,5,16,40,4,4,27,118
2016-02-13,27,6,4,3,10,40,55,5,34,184
2016-02-13,7,6,5,18,10,40,15,6,27,134
2016-02-13,32,3,4,4,15,17,10,4,15,104
2016-02-13,6,5,3,7,10,4,4,11,28,78
2016-02-13,7,3,4,3,3,8,10,5,15,58
2016-02-13,6,7,3,3,4,10,6,10,34,83
2016-02-13,27,6,18,5,10,28,5,4,22,125
2016-02-13,3,6,18,5,4,3,10,10,34,93
2016-02-13,32,6,12,3,3,4,28,11,35,134
2016-02-13,6,6,9,4,16,10,7,12,15,85
2016-02-13,6,5,55,4,2,10,10,6,45,143
2016-02-13,7,5,5,11,7,16,10,11,45,117
2016-02-13,5,32,36,27,2,15,32,9,22,180
2016-02-13,28,5,5,3,5,10,28,8,15,107
2016-02-13,6,28,7,5,4,2,11,9,22,94
2016-02-13,6,28,38,5,17,15,4,7,28,148
2016-02-13,32,3,6,6,4,15,7,4,45,122
2016-02-13,9,5,10,27,3,2,4,15,15,90
2016-02-13,32,6,5,5,2,9,4,27,34,124
2016-02-13,6,7,11,3,2,3,40,55,45,172
2016-02-13,6,7,7,10,8,10,7,10,35,100
2016-02-13,32,9,55,18,9,5,7,4,45,184
2016-02-13,27,9,10,36,5,7,9,6,35,144
2016-02-13,28,5,5,9,5,4,28,5,34,123
2016-02-13,28,6,36,5,4,4,32,40,22,177
2016-02-13,6,6,6,18,10,9,5,38,34,132
2016-02-13,9,7,6,4,28,2,3,3,35,97
2016-02-13,6,3,10,4,15,10,6,27,15,96
2016-02-13,6,5,5,7,2,4,38,17,22,106
2016-02-13,6,7,3,3,9,2,5,4,34,73
2016-02-13,6,32,9,6,5,2,4,4,27,95
2016-02-13,7,3,12,3,5,10,16,36,35,127
2016-02-13,7,5,6,12,7,40,5,11,27,120
2016-02-13,6,6,3,12,4,7,10,5,27,80
2016-02-13,28,3,9,6,5,16,15,3,35,120
2016-02-13,6,7,4,5,10,10,38,28,34,142
2016-02-13,27,3,3,10,2,10,3,10,45,113
2016-02-13,6,6,3,5,3,4,36,28,15,106
2016-02-13,6,6,5,5,10,10,27,16,35,120
2016-02-13,3,27,11,38,6,2,12,17,22,138
2016-02-13,6,7,36,9,7,10,12,5,28,120
2016-02-13,6,7,36,3,15,2,8,8,28,113
2016-02-13,6,5,3,55,11,4,6,5,45,140
2016-02-13,32,6,12,55,2,10,10,10,45,182
2016-02-13,6,32,55,6,11,2,7,28,35,182
2016-02-13,6,9,5,11,28,17,16,10,34,136
2016-02-13,6,28,6,7,3,4,40,11,15,120
2016-02-13,5,9,11,10,2,10,7,4,34,92
2016-02-13,27,5,4,4,8,10,10,7,15,90
2016-02-13,27,5,3,4,15,40,7,6,27,134
2016-02-13,6,6,5,12,2,10,8,55,45,149
2016-02-13,6,6,12,4,5,17,10,5,45,110
2016-02-13,9,6,38,3,10,4,15,4,15,104
2016-02-13,3,27,6,36,15,15,28,3,22,155
2016-02-13,32,27,3,5,28,8,17,3,34,157
2016-02-13,32,28,4,5,2,10,10,3,27,121
2016-02-13,32,27,5,5,8,4,3,5,15,104
2016-02-13,28,6,55,3,5,4,3,4,35,143
2016-02-13,6,9,10,6,10,8,5,10,28,92
2016-02-13,6,9,6,5,10,40,6,10,28,120
2016-02-13,7,6,4,7,8,10,6,6,22,76
2016-02-13,6,27,10,3,28,5,9,11,34,133
2016-02-13,7,6,18,11,5,28,7,5,22,109
2016-02-13,27,7,18,10,5,8,27,10,22,134
2016-02-13,6,32,55,27,4,10,7,10,15,166
2016-02-13,3,6,3,5,10,5,6,4,45,87
2016-02-13,7,32,3,4,5,2,55,32,28,168
2016-02-13,5,6,5,4,2,16,38,9,15,100
2016-02-13,6,6,55,5,7,5,10,36,45,175
2016-02-13,28,5,6,4,3,10,4,10,15,85
2016-02-13,6,3,5,6,5,10,10,10,22,77
2016-02-13,6,28,5,36,10,10,10,10,15,130
2016-02-13,6,5,4,36,4,2,17,9,27,110
2016-02-13,32,6,5,3,15,10,12,8,27,118
2016-02-13,6,3,36,55,28,16,38,10,45,237
2016-02-13,6,6,38,3,4,4,4,5,27,97
2016-02-13,32,3,5,10,4,11,6,10,28,109
2016-02-13,6,9,4,9,9,40,5,7,34,123
2016-02-13,3,6,5,4,10,2,4,38,22,94
2016-02-13,9,32,27,4,10,10,32,4,27,155
2016-02-13,9,32,5,6,10,5,3,3,27,100
2016-02-13,6,32,55,10,10,7,4,15,15,154
2016-02-13,9,6,4,6,11,10,9,7,28,90
2016-02-13,6,3,5,55,2,15,10,27,34,157
2016-02-13,28,6,4,12,10,8,28,8,35,139
2016-02-13,32,5,5,55,2,2,4,3,15,123
2016-02-13,27,3,27,38,9,4,17,8,35,168
2016-02-13,6,6,4,5,10,28,6,10,34,109
2016-02-13,28,6,12,4,2,4,3,10,27,96
2016-02-13,5,3,4,5,4,10,10,5,35,81
2016-02-13,6,28,55,12,2,10,7,10,15,145
2016-02-13,32,6,18,38,10,5,6,6,35,156
2016-02-13,7,6,4,4,8,2,10,5,22,68
2016-02-13,6,3,12,38,3,4,10,10,22,108
2016-02-13,9,6,4,10,10,7,7,10,15,78
2016-02-13,6,6,9,4,5,7,11,3,28,79
2016-02-13,27,9,5,10,15,4,3,27,15,115
2016-02-13,6,7,6,9,2,10,5,15,15,75
2016-02-13,9,7,38,6,6,2,9,5,15,97
2016-02-13,5,32,5,6,40,5,4,6,45,148
2016-02-13,9,32,6,10,10,17,5,10,28,127
2016-02-13,32,27,5,7,2,8,4,6,15,106
2016-02-13,32,5,6,3,6,10,28,9,27,126
2016-02-13,6,6,6,5,3,10,6,40,27,109
2016-02-13,6,6,5,27,4,5,5,9,15,82
2016-02-13,6,6,36,7,7,28,11,9,28,138
2016-02-13,32,27,6,10,4,5,4,5,45,138
2016-02-13,6,3,7,38,7,6,10,5,27,109
2016-02-13,7,5,11,9,10,5,32,17,27,123
2016-02-13,5,6,5,55,10,5,38,10,28,162
2016-02-13,9,5,4,12,4,5,9,11,28,87
2016-02-13,9,6,6,55,28,4,8,16,45,177
2016-02-13,6,5,36,7,40,7,15,3,15,134
2016-02-13,5,28,10,3,28,4,10,5,35,128
2016-02-13,3,6,4,5,7,4,3,9,45,86
2016-02-13,6,6,5,7,5,2,32,6,15,84
2016-02-13,6,28,5,7,2,11,27,4,35,125
2016-02-13,27,32,4,5,5,2,10,28,28,141
2016-02-13,6,9,3,9,6,2,8,8,22,73
2016-02-13,6,6,10,6,4,3,6,32,35,108
2016-02-13,27,32,10,9,10,4,6,10,15,123
2016-02-13,6,7,6,6,2,8,36,9,35,115
2016-02-13,6,28,55,4,6,10,12,5,22,148
2016-02-13,5,6,5,55,5,10,6,10,15,117
2016-02-13,9,27,27,12,11,4,3,3,15,111
2016-02-13,6,27,4,10,10,2,6,11,27,103
2016-02-13,5,27,5,12,3,2,11,5,28,98
2016-02-13,6,9,4,36,10,9,4,28,28,134
2016-02-13,7,27,5,4,5,4,10,4,27,93
2016-02-13,3,6,55,5,4,10,10,7,34,134
2016-02-13,6,6,3,38,10,10,9,4,35,121
2016-02-13,6,6,10,5,28,3,17,6,28,109
2016-02-13,32,6,5,12,8,7,3,10,34,117
2016-02-13,6,7,10,12,4,40,40,10,28,157
2016-02-13,3,6,36,12,3,10,32,16,15,133
2016-02-13,32,6,5,55,10,10,3,9,34,164
2016-02-13,6,3,36,5,10,8,12,8,35,123
2016-02-13,6,6,9,7,8,9,4,16,15,80
2016-02-13,6,6,10,36,10,28,3,12,45,156
2016-02-13,32,27,4,10,8,40,4,6,35,166
2016-02-13,32,27,4,11,10,15,5,18,35,157
2016-02-13,5,3,9,18,16,5,6,4,27,93
2016-02-13,3,7,6,11,8,10,7,10,22,84
2016-02-13,6,7,5,6,10,15,5,6,15,75
2016-02-13,5,6,55,36,2,17,10,9,34,174
2016-02-13,28,32,9,4,10,2,10,4,15,114
2016-02-13,6,27,38,9,28,3,15,4,35,165
2016-02-13,7,6,36,55,10,2,4,7,27,154
2016-02-13,3,28,5,3,16,2,7,10,35,109
2016-02-13,6,7,5,6,10,10,28,5,15,92
2016-02-13,6,6,6,36,2,16,4,32,35,143
2016-02-13,7,6,55,5,2,10,11,6,27,129
2016-02-13,3,27,5,4,17,4,17,8,35,120
2016-02-13,7,6,27,5,10,2,10,8,35,110
2016-02-13,28,32,5,5,4,16,4,15,27,136
2016-02-13,7,5,3,27,2,10,6,8,27,95
2016-02-13,27,6,5,4,5,4,6,5,34,96
2016-02-13,32,6,5,5,4,2,9,10,35,108
2016-02-13,6,27,4,5,10,10,40,55,27,184
2016-02-13,27,6,5,38,10,16,7,4,15,128
2016-02-13,27,6,5,38,8,2,3,32,28,149
2016-02-13,6,6,27,55,10,28,6,5,27,170
2016-02-13,9,6,9,10,10,17,16,4,45,126
2016-02-13,6,6,6,38,10,4,4,9,28,111
2016-02-13,6,6,11,12,4,10,7,18,22,96
2016-02-13,6,5,10,7,4,6,36,8,22,104
2016-02-13,6,28,18,7,10,9,10,27,15,130
2016-02-13,6,5,7,12,8,4,4,15,27,88
2016-02-13,6,6,4,4,7,5,10,6,22,70
2016-02-13,6,3,5,27,9,5,4,10,28,97
2016-02-13,5,6,5,10,10,6,6,10,28,86
2016-02-13,9,6,7,4,10,40,10,5,45,136
2016-02-13,32,27,11,5,40,2,6,3,15,141
2016-02-13,9,5,3,10,8,7,32,28,45,147
2016-02-13,6,5,6,11,10,4,6,8,22,78
2016-02-13,32,27,27,55,10,10,15,10,28,214
2016-02-13,5,7,27,36,2,15,10,38,22,162
2016-02-13,6,27,7,5,10,17,11,5,15,103
2016-02-13,9,6,6,5,40,10,4,10,45,135
2016-02-13,6,5,7,3,2,15,10,40,35,123
2016-02-13,9,6,6,12,4,8,36,28,45,154
2016-02-13,32,6,55,27,5,4,4,28,35,196
2016-02-13,5,3,7,4,2,10,55,6,35,127
2016-02-13,9,32,7,9,9,10,27,18,45,166
2016-02-13,9,6,10,4,10,17,10,55,45,166
2016-02-13,32,6,36,55,10,5,10,9,15,178
2016-02-13,28,6,38,5,2,10,6,27,15,137
2016-02-13,32,6,10,10,5,10,5,12,22,112
2016-02-13,28,32,5,5,5,40,10,11,15,151
2016-02-13,6,9,5,27,15,10,40,55,45,212
2016-02-13,27,6,27,4,2,8,4,4,22,104
2016-02-13,27,32,7,18,15,40,5,9,27,180
2016-02-13,6,32,18,10,4,9,55,6,27,167
2016-02-13,7,3,4,6,4,10,4,3,27,68
2016-02-13,5,6,9,6,4,4,27,28,15,104
2016-02-13,6,3,36,10,10,15,32,38,34,184
2016-02-13,27,28,4,7,10,5,55,6,35,177
2016-02-13,6,6,9,11,3,15,10,15,34,109
2016-02-13,27,9,12,4,28,8,27,10,35,160
2016-02-13,6,6,10,3,7,8,3,55,45,143
2016-02-13,5,9,5,38,8,2,3,4,28,102
2016-02-13,6,32,7,18,10,10,8,16,28,135
2016-02-13,6,28,12,36,10,10,6,15,28,151
2016-02-13,6,28,6,38,11,2,28,4,27,150
2016-02-13,6,32,6,6,15,8,5,3,34,115
2016-02-13,7,28,12,5,10,2,4,9,28,105
2016-02-13,6,7,3,38,10,28,6,5,35,138
2016-02-13,3,5,11,3,7,5,4,5,22,65
2016-02-13,27,6,6,38,10,5,27,4,34,157
2016-02-13,5,6,4,6,10,16,8,40,34,129
2016-02-13,7,32,55,6,5,8,3,28,27,171
2016-02-13,6,28,3,27,10,4,5,3,28,114
2016-02-13,6,6,11,55,40,10,40,28,22,218
2016-02-13,32,6,18,36,15,10,7,10,28,162
2016-02-13,32,6,6,10,4,10,3,32,34,137
2016-02-13,6,6,12,18,4,4,3,28,34,115
2016-02-13,6,28,12,6,4,9,8,11,34,118
2016-02-13,27,7,5,27,17,11,10,11,15,130
2016-02-13,5,6,5,27,2,10,9,12,15,91
2016-02-13,6,7,4,4,15,10,6,10,28,90
2016-02-13,6,27,5,5,7,15,15,18,27,125
2016-02-13,27,7,6,11,2,10,12,6,22,103
2016-02-13,9,6,5,4,10,9,10,6,15,74
2016-02-13,6,3,5,38,8,10,10,27,15,122
2016-02-13,6,9,38,5,5,2,3,5,27,100
2016-02-13,6,5,18,6,10,28,8,6,45,132
2016-02-13,27,32,55,5,5,10,15,4,28,181
2016-02-13,27,32,36,6,3,4,3,9,27,147
2016-02-13,5,7,4,12,2,10,7,18,35,100
2016-02-13,6,3,7,5,4,9,7,27,28,96
2016-02-13,27,9,5,7,28,10,6,18,34,144
2016-02-13,6,3,10,4,8,40,27,9,45,152
2016-02-13,6,6,5,10,15,10,6,7,27,92
2016-02-13,32,3,3,9,2,10,27,5,22,113
2016-02-13,7,27,5,5,4,28,10,10,28,124
2016-02-13,7,28,5,12,10,3,6,10,28,109
2016-02-13,6,28,55,5,6,17,40,7,28,192
2016-02-13,9,7,11,10,10,40,10,15,34,146
2016-02-13,5,6,10,55,2,3,5,15,35,136
2016-02-13,5,27,3,7,2,10,16,5,22,97
2016-02-13,5,6,10,4,10,17,12,28,28,120
2016-02-13,32,6,5,55,40,2,5,15,34,194
2016-02-13,7,32,18,11,7,4,6,11,27,123
2016-02-13,5,9,4,5,10,7,17,16,27,100
2016-02-13,7,28,6,12,2,10,11,8,27,111
2016-02-13,6,5,11,4,4,4,5,4,15,58
2016-02-13,27,6,4,10,15,10,6,27,22,127
2016-02-13,6,6,4,5,5,4,3,28,22,83
2016-02-13,9,6,6,5,2,5,8,9,15,65
2016-02-13,27,6,12,3,10,5,9,15,45,132
2016-02-13,28,27,18,12,3,11,10,55,35,199
2016-02-13,6,6,10,10,15,10,27,10,15,109
2016-02-13,6,9,6,10,4,8,11,4,34,92
2016-02-13,27,5,5,27,2,4,7,38,45,160
2016-02-13,9,27,55,4,7,3,10,10,15,140
2016-02-13,28,9,36,3,6,11,7,5,15,120
2016-02-13,6,32,6,7,6,4,5,6,22,94
2016-02-13,6,6,12,10,10,6,28,3,15,96
2016-02-13,3,28,5,18,10,15,6,38,15,138
2016-02-13,28,5,5,55,3,2,10,27,22,157
2016-02-13,3,9,5,5,28,15,11,5,35,116
2016-02-13,27,5,9,10,28,2,8,36,35,160
2016-02-13,5,6,10,9,4,3,40,7,22,106
2016-02-13,3,6,10,5,8,4,9,5,22,72
2016-02-13,27,9,3,18,5,8,27,15,45,157
2016-02-13,6,7,4,38,4,2,3,5,28,97
2016-02-13,9,6,10,4,15,15,10,6,15,90
2016-02-13,6,6,27,5,8,10,10,5,15,92
2016-02-13,7,5,10,6,11,28,4,17,22,110
2016-02-13,7,9,11,4,2,10,3,38,28,112
2016-02-13,27,7,3,4,7,8,7,18,27,108
2016-02-13,7,27,5,3,10,5,10,6,15,88
2016-02-13,9,3,12,55,9,4,15,5,22,134
2016-02-13,27,6,4,5,10,2,5,10,15,84
2016-02-13,6,5,12,10,3,10,7,5,15,73
2016-02-13,7,6,12,5,4,10,5,4,22,75
2016-02-13,9,27,3,4,4,7,15,9,28,106
2016-02-13,6,6,5,6,4,11,11,5,15,69
2016-02-13,3,6,6,27,40,2,16,10,22,132
2016-02-13,6,9,3,4,2,7,9,6,27,73
2016-02-13,32,7,3,7,8,6,16,55,35,169
2016-02-13,6,3,4,5,8,10,7,9,27,79
2016-02-13,9,3,6,5,10,10,36,38,35,152
2016-02-13,28,6,36,6,5,11,15,11,45,163
2016-02-13,28,6,36,10,10,28,10,10,28,166
2016-02-13,6,9,12,36,6,8,6,7,34,124
2016-02-13,32,6,5,11,2,10,4,5,15,90
2016-02-13,27,6,27,6,4,3,3,5,45,126
2016-02-13,32,28,3,55,10,8,16,10,28,190
2016-02-13,28,9,10,10,4,10,16,4,27,118
2016-02-13,6,7,36,55,10,40,4,3,28,189
2016-02-13,3,32,7,4,9,28,10,6,34,133
2016-02-13,6,6,5,4,3,28,5,6,22,85
2016-02-13,7,6,5,4,4,10,9,40,27,112
